w_R,w_P,w_U,a,b,N,R,P,U,G
0.3,0.04,0.66,0.2385,3.16875,4.0,0.732351110375478,0.1242676834224977,0.7783463452537577,0.2731989471959697
0.3,0.06,0.64,0.238,3.165,4.0,0.7323010884074919,0.1243693778669139,0.778510979273724,0.2720752808446393
0.3,0.08,0.62,0.238,3.16125,4.0,0.7322520159488031,0.1245498302750516,0.7786634402335507,0.2709729563843619
0.3,0.1,0.6,0.241,3.15375,4.0,0.7321674166852045,0.125394118700608,0.7789048359239159,0.2690707512619415
0.3,0.12,0.58,0.2385,3.15,4.0,0.7321073300054857,0.1251731987599489,0.77911654100259,0.26772032205042895
0.3,0.14,0.56,0.2385,3.14625,4.0,0.7320598638298222,0.1253562591940579,0.7792770521153545,0.2666541820522677
0.3,0.16,0.54,0.228,3.16125,4.0,0.7324019081735167,0.1231580280495223,0.7793631915565247,0.27436235677162146
0.3,0.18,0.52,0.225,3.21,4.0,0.7331357744052531,0.1205040252898594,0.7777065199097962,0.29106164464677836
0.3,0.2,0.5,0.223,3.255,4.0,0.7338469471191181,0.1182539319615425,0.7763766819775364,0.3070302212595877
0.3,0.22,0.48,0.2215,3.29625,4.0,0.7345270786916961,0.1163121847118465,0.7753439634104375,0.32223385177207853
0.3,0.24,0.46,0.22,3.33375,4.0,0.7351790799839841,0.1145994936614015,0.7745946662108945,0.3369227501701894
0.3,0.26,0.44,0.2206615691514306,3.372695539050833,4.0,0.7357892825164072,0.11310859794704,0.7737469515866182,0.35066976756000195
0.3,0.28,0.42,0.218,3.40125,4.0,0.7363758249411365,0.1117384966581578,0.7735545669105623,0.36388555712130094
0.3,0.3,0.4,0.2172050706795334,3.4314911002273765,4.0,0.7369231949523516,0.1105257188736131,0.7732264041744497,0.3762184414715601
0.3,0.32,0.38,0.2155,3.4575,4.0,0.7374463360254457,0.1094177203626841,0.7731239908746679,0.3884057018203487
0.3,0.34,0.36,0.217,3.49125,4.0,0.7379604251442055,0.1083563631987977,0.7726831490822782,0.3995887619327679
0.3,0.36,0.34,0.2249317396262705,4.5,6.0,0.7343297089821552,0.0979957766760012,0.7901950866279398,0.39410776194072333
0.3,0.38,0.32,0.2249317396262705,4.5,6.0,0.7343297089821552,0.0979957766760012,0.7901950866279398,0.370930108219834
0.3,0.4,0.3,0.2249317396262705,4.5,6.0,0.7343297089821552,0.0979957766760012,0.7901950866279398,0.34775245449894465
0.3,0.42,0.28,0.2216654048048889,4.5,6.0,0.7345221545120306,0.0973017121196602,0.7902366168867487,0.32530628176384746
0.3,0.44,0.26,0.2178963573071295,4.5,6.0,0.7347871244806933,0.096542687042311,0.7903844440441309,0.32811315742861846
0.3,0.46,0.24,0.215,4.5,6.0,0.7350208031383492,0.0959886845726643,0.7905674242551237,0.333722917524754
0.3,0.48,0.22,0.2121772685789945,4.5,6.0,0.7352727380163941,0.0954722882166482,0.790801090857092,0.33921577326318203
0.3,0.5,0.2,0.2095,4.5,6.0,0.735533001272182,0.0950031857936595,0.7910710283936068,0.34491383936073466
0.3,0.52,0.18,0.207,4.5,6.0,0.7357941286078628,0.0945826757650659,0.7913637474819519,0.3507957233116118
0.3,0.54,0.16,0.2045,4.5,6.0,0.7360721438887048,0.0941784968622498,0.7916940504109271,0.3570580404932317
0.3,0.56,0.14,0.2025,4.5,6.0,0.736306328646936,0.093866517902371,0.7919842509279714,0.3630390120317118
0.3,0.58,0.12,0.2,4.5,6.0,0.7366132917779737,0.093490256595258,0.7923780715523696,0.36924720211819656
0.3,0.6,0.1,0.198,4.5,6.0,0.7368698888700842,0.0931998513761548,0.7927169605709292,0.3750267848351456
0.3,0.62,0.08,0.196,4.5,6.0,0.7371359681203827,0.0929185463694839,0.7930761243055847,0.3810199109025686
0.3,0.64,0.06,0.194,4.5,6.0,0.7374112348340436,0.0926460411956752,0.7934547229914676,0.3872199339342094
0.3,0.66,0.04,0.192,4.5,6.0,0.7376953943162413,0.0923820354751585,0.7938519168637095,0.3936202078793708
0.3,0.68,0.02,0.190485127132904,4.5,6.0,0.7379163655672477,0.0921875411722515,0.7941646286979006,0.39929724640331155
0.3,0.7,0.0,0.1885,4.5,6.0,0.7382131852475989,0.0919395737883127,0.7945892249520413,0.4052821234678121
0.32,0.0,0.68,0.238,3.165,4.0,0.7323010884074919,0.1243693778669139,0.778510979273724,0.2902022745125489
0.32,0.02,0.66,0.238,3.16125,4.0,0.7322520159488031,0.1245498302750516,0.7786634402335507,0.28902623977211944
0.32,0.04,0.64,0.241,3.15375,4.0,0.7321674166852045,0.125394118700608,0.7789048359239159,0.2869968389020783
0.32,0.06,0.62,0.239,3.15,4.0,0.7321080836801045,0.1252521525829643,0.779101326056245,0.2855743287243133
0.32,0.08,0.6,0.2385,3.14625,4.0,0.7320598638298222,0.1253562591940579,0.7792770521153545,0.28441882186699063
0.32,0.1,0.58,0.242,3.13875,4.0,0.7319857056103596,0.126295052773275,0.7795275824970361,0.28271303640401496
0.32,0.12,0.56,0.239,3.135,4.0,0.7319204318928735,0.1259883408748769,0.779754187117209,0.28107512471815804
0.32,0.14,0.54,0.2404075065306343,3.128839694115445,4.0,0.7318499788266458,0.1265205800220512,0.7799909774958722,0.27938564445070446
0.32,0.16,0.52,0.2305,3.135,4.0,0.7320175133976351,0.1247580900883238,0.7803086748110294,0.28348338712888665
0.32,0.18,0.5,0.2255,3.18,4.0,0.7327196866339579,0.1219622339216214,0.7788373409120418,0.30060920624392035
0.32,0.2,0.48,0.2245,3.22875,4.0,0.733414087087865,0.1195920490771301,0.7770835798741582,0.3169696456397553
0.32,0.22,0.46,0.223,3.27,4.0,0.7340696959924888,0.1175980400870554,0.7759170343994914,0.33272329462734884
0.32,0.24,0.44,0.222,3.3075,4.0,0.7346831154077051,0.1158917415731838,0.7749992038344996,0.34781205720042335
0.32,0.26,0.42,0.2214788504840721,3.3441341051031594,4.0,0.7352885666883326,0.1143307125775361,0.7742143600199005,0.3620341974907152
0.32,0.28,0.4,0.2185,3.37125,4.0,0.7358537906446458,0.112948960197293,0.774001290261514,0.37581269148454177
0.32,0.3,0.38,0.2175,3.40125,4.0,0.7363979452032963,0.1116908168230804,0.7736097937229633,0.3889294593995167
0.32,0.32,0.36,0.2172050706795334,3.4314911002273765,4.0,0.7369231949523516,0.1105257188736131,0.7732264041744497,0.4012990666604968
0.32,0.34,0.34,0.2249317396262705,4.5,6.0,0.7343297089821552,0.0979957766760012,0.7901950866279398,0.3941082835233319
0.32,0.36,0.32,0.2249317396262705,4.5,6.0,0.7343297089821552,0.0979957766760012,0.7901950866279398,0.37093062980244257
0.32,0.38,0.3,0.2249317396262705,4.5,6.0,0.7343297089821552,0.0979957766760012,0.7901950866279398,0.3477529760815532
0.32,0.4,0.28,0.2295,4.5,6.0,0.7341210177122994,0.0990255880121368,0.7902791138405515,0.33437547148312796
0.32,0.42,0.26,0.2255842493438246,4.499999999999998,6.0,0.7342955227079574,0.0981385884891747,0.7901967682814091,0.33816922059414134
0.32,0.44,0.24,0.2225,4.5,6.0,0.7344696406804044,0.097475793121144,0.7902181953780355,0.3430079465600457
0.32,0.46,0.22,0.2191257732727781,4.5,6.0,0.7346957538802515,0.0967854559145063,0.7903247782933056,0.3477843912064243
0.32,0.48,0.2,0.2165,4.5,6.0,0.7348965879020105,0.0962724892732105,0.7904653220693295,0.35318024400239434
0.32,0.5,0.18,0.2135384125402995,4.5,6.0,0.735148324376376,0.0957184540978362,0.7906817470818633,0.3586577442157173
0.32,0.52,0.16,0.211,4.5,6.0,0.7353846705239969,0.0952635748095895,0.7909141194930578,0.3643362314960783
0.32,0.54,0.14,0.2085,4.5,6.0,0.7356353888161817,0.0948329844996825,0.7911835009974607,0.3703600773853793
0.32,0.56,0.12,0.2065,4.5,6.0,0.7358483990468448,0.0945005522681636,0.7914268538458008,0.3759474855307329
0.32,0.58,0.1,0.2040373673727001,4.5,6.0,0.7361253972411222,0.0941054461583427,0.7917591640119342,0.38213303210298555
0.32,0.6,0.08,0.202,4.5,6.0,0.736366471538877,0.0937900624063634,0.7920602970147741,0.3879249867585052
0.32,0.62,0.06,0.2,4.5,6.0,0.7366132917779737,0.093490256595258,0.7923780715523696,0.39385495221849964
0.32,0.64,0.04,0.198,4.5,6.0,0.7368698888700842,0.0931998513761548,0.7927169605709292,0.40001978646881603
0.32,0.66,0.02,0.1961935386622409,4.5,6.0,0.7371098135856657,0.0929453786927807,0.7930405054979096,0.40578389344051424
0.32,0.68,0.0,0.1944743704521894,4.5,6.0,0.7373451301649834,0.0927098952944599,0.7933632114488504,0.41221098311351717
0.34,0.0,0.66,0.2395,3.15,4.0,0.7321096180736478,0.1253319571634138,0.7790880781491234,0.303450501122955
0.34,0.02,0.64,0.2385,3.14625,4.0,0.7320598638298222,0.1253562591940579,0.7792770521153545,0.30218346168171356
0.34,0.04,0.62,0.2385,3.1425,4.0,0.7320128384969818,0.1255399765267828,0.7794397475362728,0.30098598115923675
0.34,0.06,0.6,0.2415,3.135,4.0,0.731933728268781,0.1263959583966731,0.7796961278567635,0.2989697036771564
0.34,0.08,0.58,0.239,3.13125,4.0,0.731874643508502,0.1261740396347362,0.7799229158893904,0.2974644120201558
0.34,0.1,0.56,0.2435,3.12375,4.0,0.731819674802948,0.1272968510998134,0.7801828568175366,0.29607034747228694
0.34,0.12,0.54,0.2395,3.12,4.0,0.7317406764638672,0.1268149303143048,0.7804245581652319,0.2940508096911796
0.34,0.14,0.52,0.2404105931983237,3.113410374684605,4.0,0.7316663870628489,0.1272939140844898,0.7807077363461943,0.29215761573893956
0.34,0.16,0.5,0.234,3.1125,4.0,0.7316907327600054,0.1263606219988015,0.781097156307453,0.29314530796602156
0.34,0.18,0.48,0.228,3.1575,4.0,0.7323554012649882,0.1233391599950138,0.7795289991462538,0.30975055237390225
0.34,0.2,0.46,0.2255,3.2025,4.0,0.7330166960065255,0.1209081381653663,0.7779355829311067,0.32663270169690617
0.34,0.22,0.44,0.224,3.24375,4.0,0.7336463536837231,0.1188628397352859,0.77662945380064,0.3427081550743852
0.34,0.24,0.42,0.2225,3.28125,4.0,0.7342583756179838,0.1170580672080415,0.7756455174151808,0.35833437547291525
0.34,0.26,0.4,0.221,3.315,4.0,0.7348399253959714,0.1154738217667981,0.7749215426660271,0.37318334207883896
0.34,0.28,0.38,0.2195,3.345,4.0,0.7353814188579894,0.1140929024834073,0.7744063254273212,0.3874609224270206
0.34,0.3,0.36,0.2185,3.375,4.0,0.7359157934321922,0.1128018093944671,0.7739333539531503,0.40105002627123043
0.34,0.32,0.34,0.2249317396262705,4.5,6.0,0.7343297089821552,0.0979957766760012,0.7901950866279398,0.39410880510594043
0.34,0.34,0.32,0.2249317396262705,4.5,6.0,0.7343297089821552,0.0979957766760012,0.7901950866279398,0.3709311513850511
0.34,0.36,0.3,0.2325,4.5,6.0,0.7340238346381046,0.0997409018386159,0.7904287511387832,0.3523656389814365
0.34,0.38,0.28,0.2385,4.5,6.0,0.733928781181278,0.1012689451527324,0.7909654943971817,0.34994089600659734
0.34,0.4,0.26,0.2340995299006754,4.5,6.0,0.7339853507225877,0.1001353599953437,0.7905403211350417,0.35138246652445426
0.34,0.42,0.24,0.23,4.5,6.0,0.7341025868602972,0.0991426184813296,0.7902987423159424,0.3543735845649337
0.34,0.44,0.22,0.2265,4.5,6.0,0.7342499788902999,0.098341394364645,0.7902048538210572,0.35813515637646204
0.34,0.46,0.2,0.2235,4.5,6.0,0.7344097235770696,0.0976873071150914,0.7902031368738697,0.36221242075574395
0.34,0.48,0.18,0.2205,4.5,6.0,0.7345992571775721,0.0970623124824272,0.7902711287925582,0.36705037585843026
0.34,0.5,0.16,0.2175,4.5,6.0,0.7348175850967711,0.0964653966856032,0.7904059953706923,0.37262360016133933
0.34,0.52,0.14,0.215,4.5,6.0,0.7350208031383492,0.0959886845726643,0.7905674242551237,0.3778111257928736
0.34,0.54,0.12,0.2125,4.5,6.0,0.7352427509677487,0.0955301809578158,0.7907716855106125,0.38347687200748737
0.34,0.56,0.1,0.21,4.5,6.0,0.7354828530091384,0.0950892991622101,0.7910171389714001,0.38960612712538495
0.34,0.58,0.08,0.208,4.5,6.0,0.7356876188879246,0.0947488871873945,0.7912420579364557,0.3948331539785984
0.34,0.6,0.06,0.2058957442686004,4.5,6.0,0.7359148804048492,0.0944021701412745,0.7915051061163535,0.400645930839126
0.34,0.62,0.04,0.2039342756892223,4.5,6.0,0.736137339801032,0.0940892408398232,0.7917738403875606,0.40694284471395636
0.34,0.64,0.02,0.202,4.5,6.0,0.736366471538877,0.0937900624063634,0.7920602970147741,0.4131045722417913
0.34,0.66,0.0,0.1999704256521994,4.5,6.0,0.7366170156328152,0.0934858945865886,0.792382931029093,0.418711416640461
0.36,0.0,0.64,0.2385,3.13875,4.0,0.7319662586684124,0.1257243526622992,0.779604638831268,0.3174239130477796
0.36,0.02,0.62,0.2415,3.13125,4.0,0.7318873669068099,0.1265816550479984,0.7798618930277461,0.31529461862495267
0.36,0.04,0.6,0.2395,3.1275,4.0,0.7318301683464529,0.1264402041295991,0.7800771023086597,0.31375159711878
0.36,0.06,0.58,0.239,3.12375,4.0,0.7317844488448169,0.1265474325079412,0.7802670706035447,0.3125188211857875
0.36,0.08,0.56,0.2405,3.11625,4.0,0.731700007162481,0.1271654694997148,0.78057047218223,0.31023963345341427
0.36,0.1,0.54,0.2404419499255741,3.110246750915058,4.0,0.7316298701118041,0.1274589101089574,0.7808585201901704,0.30847021932323276
0.36,0.12,0.52,0.2395,3.105,4.0,0.7315674034879086,0.1275724398781093,0.7811466967477848,0.3066617272323466
0.36,0.14,0.5,0.2415,3.0975,4.0,0.7314912590095104,0.1282830479023728,0.7814549931599816,0.3046069167650375
0.36,0.16,0.48,0.2395,3.09375,4.0,0.7314425925321058,0.1281476820775872,0.7817124885220151,0.3032944065620395
0.36,0.18,0.46,0.229,3.13125,4.0,0.7320127377078278,0.1247505139100346,0.7806408023582954,0.3188634681776317
0.36,0.2,0.44,0.226,3.17625,4.0,0.7326543684528813,0.1221986486163856,0.7789370613051182,0.33605014511993336
0.36,0.22,0.42,0.2245,3.2175,4.0,0.7332566055003845,0.1201031217854352,0.7774851960411288,0.3525261230270303
0.36,0.24,0.4,0.223,3.255,4.0,0.7338469471191181,0.1182539319615425,0.7763766819775364,0.36843048646657983
0.36,0.26,0.38,0.2215,3.28875,4.0,0.734411612821421,0.1166306826307801,0.7755470598780974,0.38378220890906245
0.36,0.28,0.36,0.221,3.3225,4.0,0.7349587827609784,0.115163398231814,0.7747422257896021,0.3983611329748843
0.36,0.3,0.34,0.2249317396262705,4.5,6.0,0.7343297089821552,0.0979957766760012,0.7901950866279398,0.394109326688549
0.36,0.32,0.32,0.231,4.5,6.0,0.7340683917500366,0.0993792915416874,0.7903443331919232,0.3742921298351034
0.36,0.34,0.3,0.2396414702732897,4.5,6.0,0.7339261974148604,0.1015748709228755,0.7911049014681215,0.3704511457733802
0.36,0.36,0.28,0.2396414702732897,4.5,6.0,0.7339261974148604,0.1015748709228755,0.7911049014681215,0.37045057027908324
0.36,0.38,0.26,0.2396414702732897,4.5,6.0,0.7339261974148604,0.1015748709228755,0.7911049014681215,0.37044999478478635
0.36,0.4,0.24,0.239,4.5,6.0,0.7339270267689157,0.1014023382880828,0.7910250552586989,0.3704714709144394
0.36,0.42,0.22,0.235,4.5,6.0,0.7339678412345525,0.1003615004459275,0.7906130734929908,0.3715722299410344
0.36,0.44,0.2,0.231,4.5,6.0,0.7340683917500366,0.0993792915416874,0.7903443331919232,0.3742882935277068
0.36,0.46,0.18,0.2275,4.5,6.0,0.7342035223252988,0.0985660636952207,0.7902214068587098,0.3779396676540983
0.36,0.48,0.16,0.2245,4.5,6.0,0.7343531163530385,0.0979020536220266,0.7901958237992457,0.38198235994593743
0.36,0.5,0.14,0.2216654048048889,4.5,6.0,0.7345221545120306,0.0973017121196602,0.7902366168867487,0.3866012923655885
0.36,0.52,0.12,0.219,4.5,6.0,0.7347048840095244,0.0967604080908507,0.7903303798870965,0.3918267123199615
0.36,0.54,0.1,0.2165,4.5,6.0,0.7348965879020105,0.0962724892732105,0.7904653220693295,0.39731307627204293
0.36,0.56,0.08,0.214,4.5,6.0,0.735107366927817,0.0958031309609695,0.7906440807220748,0.40246776799920175
0.36,0.58,0.06,0.2117555523406859,4.5,6.0,0.7353123762779632,0.0953970797042598,0.7908405438125776,0.40827484943978903
0.36,0.6,0.04,0.2095,4.5,6.0,0.735533001272182,0.0950031857936595,0.7910710283936068,0.41387232745695385
0.36,0.62,0.02,0.2075,4.5,6.0,0.7357405336866871,0.0946654525069993,0.7913021444717282,0.41993141045095334
0.36,0.64,0.0,0.2055,4.5,6.0,0.7359589480598018,0.0943382462357292,0.79155752414907,0.4258599658181443
0.38,0.0,0.62,0.24,3.12375,4.0,0.7317867107164034,0.1267078897623939,0.780234311648146,0.32993418685773757
0.38,0.02,0.6,0.242628324640932,3.117803505564444,4.0,0.7317362522181675,0.1274440829848427,0.7804586843043467,0.32849767558252396
0.38,0.04,0.58,0.2415,3.1125,4.0,0.7316625149881455,0.1275201412185956,0.7807242254286574,0.32640292316730185
0.38,0.06,0.56,0.239,3.10875,4.0,0.7316097184582163,0.1273022529852127,0.7809824925568715,0.32489364148319366
0.38,0.08,0.54,0.2415,3.10125,4.0,0.73153333556202,0.1280913038024513,0.7812688464792411,0.32271752584543945
0.38,0.1,0.52,0.2426580686116522,3.095242080133884,4.0,0.7314762015633375,0.1285950159421767,0.7815434717168793,0.3210906541923392
0.38,0.12,0.5,0.2395,3.09,4.0,0.7314019935081151,0.1283407939238018,0.7819057546721239,0.31897645609767955
0.38,0.14,0.48,0.2405,3.0825,4.0,0.7313235853747412,0.1288912338852224,0.7822571720447338,0.3167426406903528
0.38,0.16,0.46,0.241,3.075,4.0,0.7312470902206069,0.1293646436056548,0.7826384263862305,0.3145634528687057
0.38,0.18,0.44,0.2295,3.105,4.0,0.7317064654677623,0.1261330047725621,0.7819099689072025,0.32791500950216573
0.38,0.2,0.42,0.2275,3.15375,4.0,0.732324481378615,0.1234595166778448,0.7797516179702297,0.34530416956240334
0.38,0.22,0.4,0.2255,3.195,4.0,0.7329161240384041,0.1212569664119982,0.7782277904063779,0.36218588091788373
0.38,0.24,0.38,0.224,3.2325,4.0,0.733485007748615,0.1193665402285152,0.7770087835475783,0.378419140501943
0.38,0.26,0.36,0.2225,3.26625,4.0,0.7340323862567846,0.1177068164945526,0.7760845963853378,0.39403958228455876
0.38,0.28,0.34,0.23,4.5,6.0,0.7341025868602972,0.0991426184813296,0.7902987423159424,0.39632919799937005
0.38,0.3,0.32,0.2396414702732897,4.5,6.0,0.7339261974148604,0.1015748709228755,0.7911049014681215,0.3910267032652772
0.38,0.32,0.3,0.2396414702732897,4.5,6.0,0.7339261974148604,0.1015748709228755,0.7911049014681215,0.39102612777098034
0.38,0.34,0.28,0.2396414702732897,4.5,6.0,0.7339261974148604,0.1015748709228755,0.7911049014681215,0.3910255522766834
0.38,0.36,0.26,0.2396414702732897,4.5,6.0,0.7339261974148604,0.1015748709228755,0.7911049014681215,0.3910249767823865
0.38,0.38,0.24,0.2396414702732897,4.5,6.0,0.7339261974148604,0.1015748709228755,0.7911049014681215,0.3910244012880896
0.38,0.4,0.22,0.2396414702732897,4.5,6.0,0.7339261974148604,0.1015748709228755,0.7911049014681215,0.3910238257937927
0.38,0.42,0.2,0.2396414702732897,4.5,6.0,0.7339261974148604,0.1015748709228755,0.7911049014681215,0.39102325029949575
0.38,0.44,0.18,0.2355,4.5,6.0,0.733959424262752,0.1004883496251315,0.7906565999221831,0.3919686883224253
0.38,0.46,0.16,0.232,4.5,6.0,0.7340377827954785,0.0996194787208798,0.79039845677701,0.39444737628537235
0.38,0.48,0.14,0.2285651249512418,4.5,6.0,0.7341578434440424,0.0988090858252026,0.7902480206941989,0.3976268782415217
0.38,0.5,0.12,0.2255,4.5,6.0,0.7342998558451641,0.0981200701893956,0.790196361124772,0.4016778039067528
0.38,0.52,0.1,0.2227345859715467,4.5,6.0,0.7344552897613159,0.0975251231130309,0.7902139730431464,0.40628457547565455
0.38,0.54,0.08,0.22,4.5,6.0,0.7346336724188457,0.0969609039754805,0.7902890390230768,0.4112009273219945
0.38,0.56,0.06,0.2175,4.5,6.0,0.7348175850967711,0.0964653966856032,0.7904059953706923,0.416447830546603
0.38,0.58,0.04,0.2152578895529996,4.5,6.0,0.7349989638336927,0.0960370079460776,0.790548762715346,0.42176924353775674
0.38,0.6,0.02,0.213,4.5,6.0,0.735196890646483,0.095620453161523,0.7907274853977866,0.42726929489953047
0.38,0.62,0.0,0.211,4.5,6.0,0.7353846705239969,0.0952635748095895,0.7909141194930578,0.43341403490379965
0.4,0.0,0.6,0.2404419499255741,3.110246750915058,4.0,0.7316298701118041,0.1274589101089574,0.7808585201901704,0.34272391662704144
0.4,0.02,0.58,0.2405,3.105,4.0,0.7315700744782572,0.1277346077161046,0.781111870916701,0.34079427358044695
0.4,0.04,0.56,0.239,3.10125,4.0,0.7315252573184653,0.1276837110560882,0.7813539448508164,0.3394513517310212
0.4,0.06,0.54,0.24,3.09375,4.0,0.7314431832170559,0.1282283329733427,0.7816922570542715,0.33698958249175204
0.4,0.08,0.52,0.242,3.08625,4.0,0.7313715623475132,0.1289465006109972,0.7820139196748005,0.3348723245768334
0.4,0.1,0.5,0.244,3.07875,4.0,0.7313129110552499,0.1296814960516401,0.7823674338467453,0.3331267386516829
0.4,0.12,0.48,0.2430212080951415,3.073090217085962,4.0,0.7312416964124533,0.1298065787953727,0.7826825091566233,0.33094803951394053
0.4,0.14,0.46,0.24,3.0675,4.0,0.7311690318249118,0.1295945691324314,0.7830906131498616,0.32876873365557574
0.4,0.16,0.44,0.2423370922740524,3.05790207588867,4.0,0.7310831460188787,0.1304910473247953,0.7835351641076589,0.32619286123906466
0.4,0.18,0.42,0.231,3.0825,4.0,0.7314337599862475,0.1274853602242815,0.7829635200784648,0.33676843717211824
0.4,0.2,0.4,0.229,3.13125,4.0,0.7320127377078278,0.1247505139100346,0.7806408023582954,0.3542865492352806
0.4,0.22,0.38,0.2265,3.1725,4.0,0.7325899243193098,0.1224364286035353,0.7790394917420298,0.3714482442245305
0.4,0.24,0.36,0.225,3.21,4.0,0.7331357744052531,0.1205040252898594,0.7777065199097962,0.38806977059478054
0.4,0.26,0.34,0.223,3.24375,4.0,0.7336831895000542,0.1187521723026492,0.7767414537087607,0.40428755229983376
0.4,0.28,0.32,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.41160168510491413
0.4,0.3,0.3,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.41160110965656843
0.4,0.32,0.28,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4116005342082228
0.4,0.34,0.26,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4115999587598771
0.4,0.36,0.24,0.2396414702732897,4.5,6.0,0.7339261974148604,0.1015748709228755,0.7911049014681215,0.41159938328568973
0.4,0.38,0.22,0.2396414702732897,4.5,6.0,0.7339261974148604,0.1015748709228755,0.7911049014681215,0.41159880779139285
0.4,0.4,0.2,0.2396414702732897,4.5,6.0,0.7339261974148604,0.1015748709228755,0.7911049014681215,0.4115982322970959
0.4,0.42,0.18,0.2396414702732897,4.5,6.0,0.7339261974148604,0.1015748709228755,0.7911049014681215,0.41159765680279903
0.4,0.44,0.16,0.2396414702732897,4.5,6.0,0.7339261974148604,0.1015748709228755,0.7911049014681215,0.4115970813085021
0.4,0.46,0.14,0.236207882518536,4.499999999999999,6.0,0.7339491129191066,0.1006695139597312,0.7907220760741218,0.41228305914069663
0.4,0.48,0.12,0.2325,4.5,6.0,0.7340238346381046,0.0997409018386159,0.7904287511387832,0.41452533966114813
0.4,0.5,0.1,0.2295,4.5,6.0,0.7341210177122994,0.0990255880121368,0.7902791138405515,0.4179402359465026
0.4,0.52,0.08,0.2265,4.5,6.0,0.7342499788902999,0.098341394364645,0.7902048538210572,0.42171737671124127
0.4,0.54,0.06,0.2235,4.5,6.0,0.7344097235770696,0.0976873071150914,0.7902031368738697,0.4261118443371419
0.4,0.56,0.04,0.221,4.5,6.0,0.7345656417784846,0.0971645009570361,0.7902550761914688,0.4307939883329612
0.4,0.58,0.02,0.2185,4.5,6.0,0.7347416711497161,0.096661311326306,0.7903537842779457,0.43608025029236175
0.4,0.6,0.0,0.2165,4.5,6.0,0.7348965879020105,0.0962724892732105,0.7904653220693295,0.44144590854169147
0.42,0.0,0.58,0.24,3.0975,4.0,0.7314844053166679,0.1280359054543121,0.7815019449027745,0.35512749482446665
0.42,0.02,0.56,0.243,3.09,4.0,0.7314219347463009,0.1289236018978148,0.7818017352410476,0.35316066098978155
0.42,0.04,0.54,0.2395,3.08625,4.0,0.7313619045671758,0.1285345911668367,0.7821013745447873,0.35127067198359285
0.42,0.06,0.52,0.241,3.07875,4.0,0.731285980063754,0.1291687814618828,0.7824375457861673,0.3488795381383558
0.42,0.08,0.5,0.2425,3.07125,4.0,0.7312178395909525,0.1298135680621141,0.7827937185183987,0.3467340100445708
0.42,0.1,0.48,0.2435,3.06375,4.0,0.731151592320585,0.1303814243444337,0.7831793146612156,0.3446482643679156
0.42,0.12,0.46,0.2435,3.05625,4.0,0.7310774102188573,0.130779408479249,0.7835964313061673,0.3423122324902578
0.42,0.14,0.44,0.2425,3.04875,4.0,0.7309968084880527,0.1310075423133408,0.7840528328670059,0.33985524559084923
0.42,0.16,0.42,0.2415,3.04125,4.0,0.7309226487941112,0.1312420508928072,0.7845323633055408,0.33743831433278626
0.42,0.18,0.4,0.231,3.05625,4.0,0.7311854559675155,0.1288663796814863,0.7844897827384877,0.34581038755637034
0.42,0.2,0.38,0.2285,3.105,4.0,0.7317361384433111,0.1260064595456302,0.7820254881546144,0.36342300069157335
0.42,0.22,0.36,0.2285,3.15375,4.0,0.7322948551290429,0.1235831183396272,0.7796440599064671,0.3807119227582878
0.42,0.24,0.34,0.2265,3.19125,4.0,0.7328334501265062,0.1215500798830792,0.7782669474549062,0.39769860266589946
0.42,0.26,0.32,0.225,3.225,4.0,0.733343978942486,0.1198188816642992,0.7771609731216305,0.4139274161561192
0.42,0.28,0.3,0.223,3.255,4.0,0.7338469471191181,0.1182539319615425,0.7763766819775364,0.42983075167357204
0.42,0.3,0.28,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4321755156057513
0.42,0.32,0.26,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4321749401574056
0.42,0.34,0.24,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.43217436470905995
0.42,0.36,0.22,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.43217378926071426
0.42,0.38,0.2,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4321732138123686
0.42,0.4,0.18,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.432172638364023
0.42,0.42,0.16,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4321720629156773
0.42,0.44,0.14,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.43217148746733164
0.42,0.46,0.12,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.43217091201898594
0.42,0.48,0.1,0.2365,4.5,6.0,0.7339454088649143,0.1007448149887273,0.790750419709527,0.4327746530128195
0.42,0.5,0.08,0.233,4.5,6.0,0.7340107968334764,0.0998632175663531,0.7904612180418111,0.4348348500716845
