a,b,N,R,P,U
0.22,3.3375,4.0,0.7352393697681631,0.11444682527689676,0.7745117815860979
0.22,3.34125,4.0,0.7352998752688638,0.1142947178699937,0.7744305667846596
0.22,3.3449999999999998,4.0,0.7353605918246384,0.11414316953651689,0.7743510102406562
0.22,3.34875,4.0,0.7354215147740394,0.1139921783722907,0.7742731003881645
0.22,3.3525,4.0,0.7354826394556188,0.11384174247313958,0.7741968256612612
0.22,3.35625,4.0,0.7355439612079289,0.11369185993488795,0.7741221744940231
0.22,3.36,4.0,0.7356054753695218,0.11354252885336029,0.7740491353205268
0.22,3.36375,4.0,0.7356671772789499,0.11339374732438097,0.7739776965748489
0.22,3.3675,4.0,0.7357290622747653,0.11324551344377444,0.7739078466910664
0.22,3.37125,4.0,0.7357911256955203,0.11309782530736515,0.7738395741032559
0.22,3.375,4.0,0.735853362879767,0.11295068101097751,0.7737728672454939
0.22,3.37875,4.0,0.7359157691660577,0.11280407865043594,0.7737077145518574
0.22,3.3825,4.0,0.7359783398929447,0.11265801632156491,0.7736441044564228
0.22,3.38625,4.0,0.7360410703989801,0.11251249212018882,0.7735820253932673
0.22,3.39,4.0,0.7361039560227162,0.11236750414213212,0.7735214657964671
0.22,3.39375,4.0,0.7361669921027051,0.11222305048321922,0.7734624141000992
0.22,3.3975,4.0,0.7362301739774991,0.11207912923927456,0.7734048587382403
0.22,3.40125,4.0,0.7362934969856504,0.11193573850612257,0.773348788144967
0.22,3.405,4.0,0.7363569564657113,0.11179287637958768,0.7732941907543561
0.22,3.40875,4.0,0.7364205477562339,0.11165054095549433,0.7732410550004842
0.22,3.4125,4.0,0.7364842661957706,0.11150873032966692,0.7731893693174282
0.22,3.41625,4.0,0.7365481071228733,0.11136744259792994,0.7731391221392646
0.22,3.42,4.0,0.7366120658760945,0.11122667585610775,0.7730903019000703
0.22,3.42375,4.0,0.7366761377939864,0.11108642820002483,0.7730428970339219
0.22,3.4275,4.0,0.7367403182151011,0.1109466977255056,0.7729968959748961
0.22,3.43125,4.0,0.736804602477991,0.11080748252837448,0.7729522871570698
0.22,3.435,4.0,0.736868985921208,0.1106687807044559,0.7729090590145193
0.22,3.4387499999999998,4.0,0.7369334638833046,0.11053059034957433,0.7728671999813218
0.22,3.4425,4.0,0.736998031702833,0.11039290955955414,0.7728266984915537
0.22,3.44625,4.0,0.7370626847183452,0.11025573643021978,0.7727875429792919
0.22,3.45,4.0,0.7371274182683938,0.1101190690573957,0.7727497218786128
0.22,3.45375,4.0,0.7371922276915307,0.10998290553690634,0.7727132236235935
0.22,3.4575,4.0,0.7372571083263082,0.10984724396457608,0.7726780366483105
0.22,3.46125,4.0,0.7373220555112785,0.1097120824362294,0.7726441493868406
0.22,3.465,4.0,0.7373870645849939,0.10957741904769072,0.7726115502732603
0.22,3.46875,4.0,0.7374521308860066,0.10944325189478445,0.7725802277416466
0.22,3.4725,4.0,0.7375172497528688,0.10930957907333504,0.7725501702260761
0.22,3.47625,4.0,0.7375824165241327,0.10917639867916691,0.7725213661606254
0.22,3.48,4.0,0.7376476265383506,0.10904370880810449,0.7724938039793714
0.22,3.48375,4.0,0.7377128751340747,0.10891150755597223,0.7724674721163907
0.22,3.4875,4.0,0.737778157649857,0.10877979301859454,0.7724423590057601
0.22,3.49125,4.0,0.73784346942425,0.10864856329179585,0.7724184530815561
0.22,3.495,4.0,0.7379088057958059,0.1085178164714006,0.7723957427778556
0.22,3.49875,4.0,0.7379741621030768,0.10838755065323324,0.7723742165287353
0.22,3.5025,4.0,0.7380395336846148,0.10825776393311816,0.7723538627682719
0.22,3.50625,4.0,0.7381049158789725,0.1081284544068798,0.7723346699305421
0.22,3.51,4.0,0.7381703040247019,0.10799962017034263,0.7723166264496226
0.22,3.51375,4.0,0.7382356934603551,0.10787125931933103,0.7722997207595901
0.22,3.5175,4.0,0.7383010795244844,0.10774336994966946,0.7722839412945213
0.22,3.52125,4.0,0.7383664575556422,0.10761595015718234,0.772269276488493
0.22,3.525,4.0,0.7384318228923805,0.10748899803769411,0.7722557147755819
0.22,3.52875,4.0,0.7384971708732517,0.10736251168702919,0.7722432445898645
0.22,3.5324999999999998,4.0,0.7385624968368079,0.10723648920101202,0.7722318543654177
0.22,3.53625,4.0,0.7386277961216013,0.10711092867546701,0.7722215325363184
0.22,3.54,4.0,0.7386930640661842,0.10698582820621862,0.772212267536643
0.22,3.54375,4.0,0.7387582960091087,0.10686118588909126,0.7722040478004683
0.22,3.5475,4.0,0.7388234872889272,0.10673699981990938,0.772196861761871
0.22,3.55125,4.0,0.7388886332441919,0.10661326809449738,0.7721906978549278
0.22,3.5549999999999997,4.0,0.7389537292134548,0.10648998880867974,0.7721855445137155
0.22,3.55875,4.0,0.7390187705352683,0.10636716005828083,0.7721813901723108
0.22,3.5625,4.0,0.7390837525481846,0.10624477993912511,0.7721782232647904
0.22,3.56625,4.0,0.739148670590756,0.10612284654703702,0.7721760322252309
0.22,3.57,4.0,0.7392135200015344,0.106001357977841,0.7721748054877091
0.22,3.57375,4.0,0.7392782961190724,0.10588031232736143,0.7721745314863018
0.22,3.5775,4.0,0.7393429942819221,0.10575970769142279,0.7721751986550855
0.22,3.58125,4.0,0.7394076098286356,0.1056395421658495,0.7721767954281371
0.22,3.585,4.0,0.7394721380977652,0.10551981384646597,0.7721793102395333
0.22,3.58875,4.0,0.7395365744278632,0.10540052082909665,0.7721827315233507
0.22,3.5925000000000002,4.0,0.7396009141574817,0.10528166120956597,0.7721870477136661
0.22,3.59625,4.0,0.7396651526251731,0.10516323308369836,0.7721922472445563
0.22,3.6,4.0,0.7397292851694893,0.10504523454731823,0.7721983185500977
0.22,3.60375,4.0,0.7397933071289828,0.10492766369625006,0.7722052500643672
0.22,3.6075,4.0,0.7398572138422058,0.10481051862631822,0.7722130302214417
0.22,3.61125,4.0,0.7399210006477104,0.10469379743334718,0.7722216474553977
0.22,3.615,4.0,0.7399846628840488,0.10457749821316135,0.7722310902003119
0.22,3.61875,4.0,0.7400481958897733,0.1044616190615852,0.772241346890261
0.22,3.6225,4.0,0.7401115950034363,0.1043461580744431,0.7722524059593218
0.22,3.6262499999999998,4.0,0.7401748555635896,0.10423111334755954,0.772264255841571
0.22,3.63,4.0,0.7402379729087857,0.1041164829767589,0.7722768849710853
0.22,3.63375,4.0,0.7403009423775768,0.10400226505786564,0.7722902817819414
0.22,3.6375,4.0,0.7403637593085152,0.10388845768670418,0.772304434708216
0.22,3.64125,4.0,0.7404264190401528,0.10377505895909897,0.7723193321839859
0.22,3.645,4.0,0.7404889169110422,0.1036620669708744,0.7723349626433277
0.22,3.6487499999999997,4.0,0.7405512482597354,0.10354947981785496,0.7723513145203181
0.22,3.6525,4.0,0.7406134084247846,0.10343729559586504,0.772368376249034
0.22,3.65625,4.0,0.7406753927447423,0.10332551240072906,0.7723861362635518
0.22,3.66,4.0,0.7407371965581603,0.10321412832827147,0.7724045829979486
0.22,3.66375,4.0,0.7407988152035911,0.1031031414743167,0.7724237048863007
0.22,3.6675,4.0,0.7408602440195868,0.10299254993468919,0.7724434903626851
0.22,3.67125,4.0,0.7409214783446998,0.10288235180521335,0.7724639278611785
0.22,3.675,4.0,0.7409825135174821,0.10277254518171364,0.7724850058158574
0.22,3.67875,4.0,0.741043344876486,0.10266312816001447,0.7725067126607987
0.22,4.5,4.0,0.741183193503667,0.08470710069238921,0.7718852436786225
0.2205,3.3075,4.0,0.734742449080332,0.11573495051978205,0.7751644256125607
0.2205,3.31125,4.0,0.7348011829510939,0.11557830451023635,0.775069975329083
0.2205,3.315,4.0,0.7348601648277678,0.11542223277530679,0.7749772737932021
0.2205,3.31875,4.0,0.7349193900489059,0.11526673341081783,0.7748863094389954
0.2205,3.3225,4.0,0.7349788539530606,0.11511180451259394,0.7747970707005392
0.2205,3.32625,4.0,0.7350385518787841,0.11495744417645949,0.7747095460119102
0.2205,3.33,4.0,0.7350984791646283,0.11480365049823893,0.7746237238071852
0.2205,3.33375,4.0,0.7351586311491458,0.1146504215737567,0.774539592520441
0.2205,3.3375,4.0,0.7352190031708887,0.11449775549883724,0.7744571405857542
0.2205,3.34125,4.0,0.7352795905684091,0.11434565036930495,0.7743763564372016
0.2205,3.3449999999999998,4.0,0.7353403886802594,0.11419410428098431,0.7742972285088598
0.2205,3.34875,4.0,0.7354013928449916,0.11404311532969968,0.7742197452348056
0.2205,3.3525,4.0,0.7354625984011582,0.11389268161127555,0.7741438950491157
0.2205,3.35625,4.0,0.7355240006873112,0.11374280122153632,0.7740696663858668
0.2205,3.36,4.0,0.7355855950420029,0.11359347225630646,0.7739970476791356
0.2205,3.36375,4.0,0.7356473768037856,0.11344469281141034,0.7739260273629988
0.2205,3.3675,4.0,0.7357093413112112,0.11329646098267243,0.7738565938715332
0.2205,3.37125,4.0,0.7357714839028324,0.11314877486591718,0.7737887356388153
0.2205,3.375,4.0,0.7358337999172011,0.11300163255696896,0.7737224410989221
0.2205,3.37875,4.0,0.7358962846928695,0.11285503215165224,0.77365769868593
0.2205,3.3825,4.0,0.73595893356839,0.11270897174579146,0.773594496833916
0.2205,3.38625,4.0,0.7360217418823147,0.11256344943521103,0.7735328239769567
0.2205,3.39,4.0,0.7360847049731959,0.11241846331573538,0.7734726685491288
0.2205,3.39375,4.0,0.7361478181795857,0.11227401148318897,0.773414018984509
0.2205,3.3975,4.0,0.7362110768400365,0.11213009203339619,0.773356863717174
0.2205,3.40125,4.0,0.7362744762931004,0.11198670306218149,0.7733011911812006
0.2205,3.405,4.0,0.7363380118773296,0.11184384266536931,0.7732469898106654
0.2205,3.40875,4.0,0.7364016789312764,0.11170150893878406,0.7731942480396452
0.2205,3.4125,4.0,0.7364654727934928,0.11155969997825017,0.7731429543022167
0.2205,3.41625,4.0,0.7365293888025314,0.1114184138795921,0.7730930970324565
0.2205,3.42,4.0,0.7365934222969441,0.11127764873863426,0.7730446646644414
0.2205,3.42375,4.0,0.7366575686152833,0.11113740265120108,0.7729976456322483
0.2205,3.4275,4.0,0.7367218230961012,0.11099767371311699,0.7729520283699535
0.2205,3.43125,4.0,0.7367861810779499,0.11085846002020644,0.7729078013116341
0.2205,3.435,4.0,0.7368506378993818,0.11071975966829382,0.7728649528913665
0.2205,3.4387499999999998,4.0,0.7369151888989488,0.11058157075320361,0.7728234715432276
0.2205,3.4425,4.0,0.7369798294152036,0.1104438913707602,0.7727833457012941
0.2205,3.44625,4.0,0.737044554786698,0.11030671961678805,0.7727445637996427
0.2205,3.45,4.0,0.7371093603519844,0.11017005358711157,0.7727071142723502
0.2205,3.45375,4.0,0.737174241449615,0.1100338913775552,0.7726709855534931
0.2205,3.4575,4.0,0.737239193418142,0.10989823108394337,0.7726361660771482
0.2205,3.46125,4.0,0.7373042115961177,0.10976307080210052,0.7726026442773923
0.2205,3.465,4.0,0.7373692913220943,0.10962840862785106,0.772570408588302
0.2205,3.46875,4.0,0.7374344279346239,0.10949424265701943,0.7725394474439541
0.2205,3.4725,4.0,0.7374996167722587,0.10936057098543006,0.7725097492784252
0.2205,3.47625,4.0,0.7375648531735512,0.1092273917089074,0.7724813025257922
0.2205,3.48,4.0,0.7376301324770533,0.10909470292327585,0.7724540956201316
0.2205,3.48375,4.0,0.7376954500213175,0.10896250272435984,0.7724281169955202
0.2205,3.4875,4.0,0.7377608011448958,0.10883078920798385,0.7724033550860347
0.2205,3.49125,4.0,0.7378261811863406,0.10869956046997224,0.7723797983257519
0.2205,3.495,4.0,0.737891585484204,0.10856881460614949,0.7723574351487484
0.2205,3.49875,4.0,0.7379570093770381,0.10843854971234004,0.772336253989101
0.2205,3.5025,4.0,0.7380224482033954,0.10830876388436828,0.7723162432808863
0.2205,3.50625,4.0,0.7380878973018279,0.10817945521805863,0.7722973914581812
0.2205,3.51,4.0,0.7381533520108879,0.1080506218092356,0.7722796869550622
0.2205,3.51375,4.0,0.7382188076691277,0.10792226175372353,0.7722631182056061
0.2205,3.5175,4.0,0.7382842596150994,0.10779437314734691,0.7722476736438897
0.2205,3.52125,4.0,0.7383497031873553,0.10766695408593013,0.7722333417039896
0.2205,3.525,4.0,0.7384151337244476,0.10754000266529767,0.7722201108199824
0.2205,3.52875,4.0,0.7384805465649283,0.10741351698127392,0.7722079694259452
0.2205,3.5324999999999998,4.0,0.73854593704735,0.10728749512968334,0.7721969059559542
0.2205,3.53625,4.0,0.7386113005102648,0.10716193520635033,0.7721869088440866
0.2205,3.54,4.0,0.7386766322922248,0.10703683530709932,0.7721779665244187
0.2205,3.54375,4.0,0.7387419277317823,0.10691219352775476,0.7721700674310276
0.2205,3.5475,4.0,0.7388071821674894,0.1067880079641411,0.7721631999979897
0.2205,3.55125,4.0,0.7388723909378985,0.10666427671208273,0.7721573526593818
0.2205,3.5549999999999997,4.0,0.7389375493815618,0.1065409978674041,0.7721525138492806
0.2205,3.55875,4.0,0.7390026528370314,0.10641816952592964,0.772148672001763
0.2205,3.5625,4.0,0.7390676966428597,0.10629578978348377,0.7721458155509054
0.2205,3.56625,4.0,0.7391326761375986,0.10617385673589093,0.7721439329307849
0.2205,3.57,4.0,0.7391975866598006,0.10605236847897556,0.7721430125754778
0.2205,3.57375,4.0,0.739262423548018,0.10593132310856207,0.772143042919061
0.2205,3.5775,4.0,0.7393271821408027,0.1058107187204749,0.7721440123956113
0.2205,3.58125,4.0,0.7393918577767071,0.1056905534105385,0.7721459094392052
0.2205,3.585,4.0,0.7394564457942835,0.10557082527457727,0.7721487224839196
0.2205,3.58875,4.0,0.7395209415320839,0.10545153240841565,0.7721524399638312
0.2205,3.5925000000000002,4.0,0.7395853403286607,0.10533267290787808,0.7721570503130166
0.2205,3.59625,4.0,0.7396496375225662,0.105214244868789,0.7721625419655526
0.2205,3.6,4.0,0.7397138284523523,0.1050962463869728,0.7721689033555158
0.2205,3.60375,4.0,0.7397779084565715,0.10497867555825396,0.7721761229169831
0.2205,3.6075,4.0,0.739841872873776,0.10486153047845687,0.7721841890840311
0.2205,3.61125,4.0,0.7399057170425178,0.10474480924340598,0.7721930902907365
0.2205,3.615,4.0,0.7399694363013494,0.10462850994892571,0.7722028149711759
0.2205,3.61875,4.0,0.7400330259888228,0.10451263069084052,0.7722133515594263
0.2205,3.6225,4.0,0.7400964814434904,0.10439716956497481,0.7722246884895643
0.2205,3.6262499999999998,4.0,0.7401597980039043,0.10428212466715303,0.7722368141956665
0.2205,3.63,4.0,0.7402229710086167,0.10416749409319959,0.7722497171118096
0.2205,3.63375,4.0,0.7402859957961799,0.10405327593893893,0.7722633856720704
0.2205,3.6375,4.0,0.7403488677051461,0.10393946830019549,0.7722778083105257
0.2205,3.64125,4.0,0.7404115820740674,0.1038260692727937,0.772292973461252
0.2205,3.645,4.0,0.7404741342414963,0.10371307695255796,0.7723088695583262
0.2205,3.6487499999999997,4.0,0.7405365195459848,0.10360048943531275,0.772325485035825
0.2205,3.6525,4.0,0.7405987333260852,0.10348830481688245,0.772342808327825
0.2205,3.65625,4.0,0.7406607709203497,0.10337652119309153,0.772360827868403
0.2205,3.66,4.0,0.7407226276673303,0.1032651366597644,0.7723795320916357
0.2205,3.66375,4.0,0.7407842989055796,0.10315414931272551,0.7723989094315996
0.2205,3.6675,4.0,0.7408457799736498,0.10304355724779928,0.7724189483223718
0.2205,3.67125,4.0,0.7409070662100927,0.10293335856081012,0.7724396371980287
0.2205,3.675,4.0,0.740968152953461,0.1028235513475825,0.7724609644926472
0.2205,3.67875,4.0,0.7410290355423066,0.10271413370394082,0.7724829186403039
0.2205,3.6825,4.0,0.7410897093151818,0.10260510372570952,0.7725054880750756
0.2205,4.5,4.0,0.7411718949770225,0.08475719398139284,0.7718665322238738
0.221,3.29625,4.0,0.7345471161238912,0.11625992984628625,0.7754004022886181
0.221,3.3,4.0,0.7346051640021805,0.1161015521288832,0.7753010906796606
0.221,3.30375,4.0,0.7346634735299808,0.11594375436640843,0.7752035604788461
0.221,3.3075,4.0,0.7347220400458446,0.11578653465468638,0.7751078001202512
0.221,3.31125,4.0,0.7347808588883241,0.1156298910895415,0.7750137980379527
0.221,3.315,4.0,0.7348399253959714,0.11547382176679818,0.7749215426660271
0.221,3.31875,4.0,0.7348992349073388,0.11531832478228088,0.7748310224385514
0.221,3.3225,4.0,0.7349587827609784,0.11516339823181404,0.7747422257896021
0.221,3.32625,4.0,0.7350185642954425,0.11500904021122205,0.774655141153256
0.221,3.33,4.0,0.7350785748492835,0.11485524881632936,0.7745697569635898
0.221,3.33375,4.0,0.7351388097610533,0.11470202214296041,0.7744860616546801
0.221,3.3375,4.0,0.7351992643693044,0.11454935828693964,0.7744040436606039
0.221,3.34125,4.0,0.7352599340125887,0.11439725534409145,0.7743236914154377
0.221,3.3449999999999998,4.0,0.7353208140294588,0.11424571141024031,0.7742449933532581
0.221,3.34875,4.0,0.7353818997584666,0.11409472458121062,0.7741679379081421
0.221,3.3525,4.0,0.7354431865381645,0.11394429295282679,0.7740925135141662
0.221,3.35625,4.0,0.7355046697071047,0.1137944146209133,0.7740187086054072
0.221,3.36,4.0,0.7355663446038394,0.11364508768129457,0.7739465116159419
0.221,3.36375,4.0,0.7356282065669207,0.113496310229795,0.7738759109798468
0.221,3.3675,4.0,0.735690250934901,0.11334808036223905,0.7738068951311987
0.221,3.37125,4.0,0.7357524730463325,0.11320039617445116,0.7737394525040743
0.221,3.375,4.0,0.7358148682397674,0.11305325576225571,0.7736735715325505
0.221,3.37875,4.0,0.7358774318537579,0.11290665722147716,0.7736092406507037
0.221,3.3825,4.0,0.7359401592268561,0.11276059864793998,0.7735464482926108
0.221,3.38625,4.0,0.7360030456976143,0.11261507813746854,0.7734851828923485
0.221,3.39,4.0,0.736066086604585,0.1124700937858873,0.7734254328839935
0.221,3.39375,4.0,0.7361292772863199,0.1123256436890207,0.7733671867016224
0.221,3.3975,4.0,0.7361926130813716,0.11218172594269314,0.7733104327793121
0.221,3.40125,4.0,0.7362560893282922,0.11203833864272907,0.7732551595511392
0.221,3.405,4.0,0.736319701365634,0.11189547988495292,0.7732013554511805
0.221,3.40875,4.0,0.7363834445319491,0.11175314776518912,0.7731490089135126
0.221,3.4125,4.0,0.7364473141657898,0.11161134037926208,0.7730981083722123
0.221,3.41625,4.0,0.7365113056057083,0.1114700558229963,0.7730486422613563
0.221,3.42,4.0,0.7365754141902568,0.11132929219221611,0.7730005990150212
0.221,3.42375,4.0,0.7366396352579876,0.111189047582746,0.7729539670672838
0.221,3.4275,4.0,0.7367039641474528,0.1110493200904104,0.7729087348522208
0.221,3.43125,4.0,0.7367683961972046,0.11091010781103375,0.772864890803909
0.221,3.435,4.0,0.7368329267457954,0.11077140884044044,0.772822423356425
0.221,3.4387499999999998,4.0,0.7368975511317772,0.11063322127445493,0.7727813209438456
0.221,3.4425,4.0,0.7369622646937025,0.11049554320890165,0.7727415720002474
0.221,3.44625,4.0,0.7370270627701233,0.11035837273960503,0.7727031649597071
0.221,3.45,4.0,0.7370919406995918,0.11022170796238948,0.7726660882563016
0.221,3.45375,4.0,0.7371568938206604,0.11008554697307946,0.7726303303241074
0.221,3.4575,4.0,0.7372219174718813,0.10994988786749937,0.7725958795972014
0.221,3.46125,4.0,0.7372870069918065,0.10981472874147367,0.7725627245096602
0.221,3.465,4.0,0.7373521577189883,0.10968006769082679,0.7725308534955606
0.221,3.46875,4.0,0.7374173649919791,0.10954590281138314,0.7725002549889791
0.221,3.4725,4.0,0.737482624149331,0.10941223219896716,0.7724709174239927
0.221,3.47625,4.0,0.7375479305295961,0.1092790539494033,0.7724428292346778
0.221,3.48,4.0,0.7376132794713268,0.10914636615851595,0.7724159788551114
0.221,3.48375,4.0,0.7376786663130753,0.10901416692212955,0.77239035471937
0.221,3.4875,4.0,0.7377440863933938,0.10888245433606858,0.7723659452615306
0.221,3.49125,4.0,0.7378095350508345,0.1087512264961574,0.7723427389156695
0.221,3.495,4.0,0.7378750076239495,0.10862048149822048,0.7723207241158637
0.221,3.49875,4.0,0.7379404994512913,0.10849021743808226,0.7722998892961899
0.221,3.5025,4.0,0.7380060058714119,0.10836043241156715,0.7722802228907247
0.221,3.50625,4.0,0.7380715222228635,0.10823112451449958,0.7722617133335449
0.221,3.51,4.0,0.7381370438441985,0.108102291842704,0.7722443490587271
0.221,3.51375,4.0,0.7382025660739691,0.10797393249200482,0.7722281185003481
0.221,3.5175,4.0,0.7382680842507273,0.10784604455822648,0.7722130100924847
0.221,3.52125,4.0,0.7383335937130255,0.10771862613719341,0.7721990122692135
0.221,3.525,4.0,0.7383990897994159,0.10759167532473005,0.7721861134646111
0.221,3.52875,4.0,0.7384645678484507,0.1074651902166608,0.7721743021127544
0.221,3.5324999999999998,4.0,0.7385300231986821,0.10733916890881014,0.7721635666477201
0.221,3.53625,4.0,0.7385954511886623,0.10721360949700244,0.7721538955035848
0.221,3.54,4.0,0.7386608471569437,0.10708851007706217,0.7721452771144254
0.221,3.54375,4.0,0.7387262064420783,0.10696386874481376,0.7721376999143184
0.221,3.5475,4.0,0.7387915243826184,0.10683968359608165,0.7721311523373405
0.221,3.55125,4.0,0.7388567963171162,0.10671595272669022,0.7721256228175686
0.221,3.5549999999999997,4.0,0.738922017584124,0.10659267423246398,0.7721210997890794
0.221,3.55875,4.0,0.738987183522194,0.10646984620922728,0.7721175716859494
0.221,3.5625,4.0,0.7390522894698783,0.1063474667528046,0.7721150269422555
0.221,3.56625,4.0,0.7391173307657293,0.10622553395902035,0.7721134539920744
0.221,3.57,4.0,0.739182302748299,0.10610404592369899,0.7721128412694828
0.221,3.57375,4.0,0.7392472007561399,0.1059830007426649,0.7721131772085572
0.221,3.5775,4.0,0.739312020127804,0.10586239651174255,0.7721144502433747
0.221,3.58125,4.0,0.7393767562018435,0.10574223132675638,0.7721166488080117
0.221,3.585,4.0,0.7394414043168108,0.10562250328353077,0.772119761336545
0.221,3.58875,4.0,0.739505959811258,0.1055032104778902,0.7721237762630514
0.221,3.5925000000000002,4.0,0.7395704180237374,0.10538435100565907,0.7721286820216076
0.221,3.59625,4.0,0.7396347742928011,0.10526592296266185,0.7721344670462901
0.221,3.6,4.0,0.7396990239570014,0.10514792444472291,0.7721411197711758
0.221,3.60375,4.0,0.7397631623548905,0.10503035354766675,0.7721486286303415
0.221,3.6075,4.0,0.7398271848250206,0.10491320836731774,0.7721569820578637
0.221,3.61125,4.0,0.7398910867059441,0.10479648699950034,0.7721661684878192
0.221,3.615,4.0,0.739954863336213,0.10468018754003898,0.7721761763542847
0.221,3.61875,4.0,0.7400185100543795,0.1045643080847581,0.7721869940913371
0.221,3.6225,4.0,0.740082022198996,0.1044488467294821,0.7721986101330527
0.221,3.6262499999999998,4.0,0.7401453951086145,0.10433380157003544,0.7722110129135086
0.221,3.63,4.0,0.7402086241217875,0.10421917070224253,0.7722241908667813
0.221,3.63375,4.0,0.740271704577067,0.10410495222192781,0.7722381324269476
0.221,3.6375,4.0,0.7403346318130053,0.1039911442249157,0.7722528260280842
0.221,3.64125,4.0,0.7403974011681547,0.10387774480703067,0.7722682601042677
0.221,3.645,4.0,0.7404600079810671,0.1037647520640971,0.7722844230895751
0.221,3.6487499999999997,4.0,0.7405224475902952,0.10365216409193947,0.7723013034180828
0.221,3.6525,4.0,0.7405847153343909,0.10353997898638216,0.7723188895238677
0.221,3.65625,4.0,0.7406468065519064,0.10342819484324962,0.7723371698410064
0.221,3.66,4.0,0.7407087165813941,0.1033168097583663,0.7723561328035757
0.221,3.66375,4.0,0.7407704407614061,0.10320582182755661,0.7723757668456522
0.221,3.6675,4.0,0.7408319744304946,0.10309522914664498,0.7723960604013128
0.221,3.67125,4.0,0.740893312927212,0.10298502981145585,0.772417001904634
0.221,3.675,4.0,0.7409544515901103,0.10287522191781366,0.7724385797896927
0.221,3.67875,4.0,0.741015385757742,0.10276580356154283,0.7724607824905655
0.221,3.6825,4.0,0.7410761107686589,0.10265677283846777,0.7724835984413291
0.221,4.5,4.0,0.741161332418779,0.08480793172369307,0.7718497524995335
0.2215,3.28125,4.0,0.7342972481235871,0.11695152309067532,0.7757574126205117
0.2215,3.285,4.0,0.7343542904952249,0.11679080909101971,0.7756513234319985
0.2215,3.28875,4.0,0.734411612821421,0.11663068263078011,0.7755470598780974
0.2215,3.2925,4.0,0.7344692104407272,0.1164711418057809,0.7754446103928848
0.2215,3.29625,4.0,0.7345270786916961,0.11631218471184651,0.7753439634104375
0.2215,3.3,4.0,0.7345852129128797,0.11615380944480141,0.7752451073648325
0.2215,3.30375,4.0,0.7346436084428303,0.11599601410047,0.7751480306901462
0.2215,3.3075,4.0,0.7347022606201001,0.1158387967746767,0.7750527218204555
0.2215,3.31125,4.0,0.7347611647832414,0.115682155563246,0.7749591691898369
0.2215,3.315,4.0,0.7348203162708062,0.11552608856200226,0.7748673612323672
0.2215,3.31875,4.0,0.734879710421347,0.11537059386676994,0.7747772863821233
0.2215,3.3225,4.0,0.7349393425734159,0.1152156695733735,0.7746889330731817
0.2215,3.32625,4.0,0.7349992080655651,0.1150613137776373,0.7746022897396191
0.2215,3.33,4.0,0.7350593022363467,0.11490752457538582,0.7745173448155123
0.2215,3.33375,4.0,0.7351196204243132,0.1147543000624435,0.774434086734938
0.2215,3.3375,4.0,0.7351801579680166,0.11460163833463476,0.774352503931973
0.2215,3.34125,4.0,0.7352409102060092,0.114449537487784,0.7742725848406937
0.2215,3.3449999999999998,4.0,0.7353018724768433,0.1142979956177157,0.7741943178951772
0.2215,3.34875,4.0,0.7353630401190709,0.11414701082025425,0.7741176915295
0.2215,3.3525,4.0,0.7354244084712445,0.11399658119122409,0.7740426941777389
0.2215,3.35625,4.0,0.735485972871916,0.11384670482644967,0.7739693142739705
0.2215,3.36,4.0,0.7355477286596378,0.11369737982175541,0.7738975402522716
0.2215,3.36375,4.0,0.7356096711729623,0.11354860427296573,0.773827360546719
0.2215,3.3675,4.0,0.7356717957504414,0.11340037627590507,0.7737587635913892
0.2215,3.37125,4.0,0.7357340977306274,0.11325269392639788,0.7736917378203589
0.2215,3.375,4.0,0.7357965724520726,0.11310555532026854,0.7736262716677051
0.2215,3.37875,4.0,0.7358592152533293,0.11295895855334152,0.7735623535675042
0.2215,3.3825,4.0,0.7359220214729495,0.11281290172144126,0.7734999719538332
0.2215,3.38625,4.0,0.7359849864494856,0.11266738292039216,0.7734391152607686
0.2215,3.39,4.0,0.7360481055214897,0.11252240024601866,0.7733797719223872
0.2215,3.39375,4.0,0.7361113740275141,0.1123779517941452,0.7733219303727656
0.2215,3.3975,4.0,0.736174787306111,0.1122340356605962,0.7732655790459807
0.2215,3.40125,4.0,0.7362383406958326,0.1120906499411961,0.7732107063761091
0.2215,3.405,4.0,0.7363020295352312,0.11194779273176933,0.7731573007972274
0.2215,3.40875,4.0,0.7363658491628589,0.1118054621281403,0.7731053507434126
0.2215,3.4125,4.0,0.736429794917268,0.11166365622613347,0.7730548446487412
0.2215,3.41625,4.0,0.7364938621370106,0.11152237312157326,0.77300577094729
0.2215,3.42,4.0,0.7365580461606391,0.11138161091028409,0.7729581180731355
0.2215,3.42375,4.0,0.7366223423267056,0.11124136768809041,0.7729118744603547
0.2215,3.4275,4.0,0.7366867459737625,0.11110164155081663,0.7728670285430242
0.2215,3.43125,4.0,0.7367512524403617,0.1109624305942872,0.7728235687552207
0.2215,3.435,4.0,0.7368158570650557,0.11082373291432654,0.7727814835310209
0.2215,3.4387499999999998,4.0,0.7368805551863965,0.11068554660675908,0.7727407613045015
0.2215,3.4425,4.0,0.7369453421429365,0.11054786976740925,0.7727013905097394
0.2215,3.44625,4.0,0.7370102132732279,0.1104107004921015,0.772663359580811
0.2215,3.45,4.0,0.7370751639158228,0.11027403687666022,0.7726266569517932
0.2215,3.45375,4.0,0.7371401894092736,0.11013787701690989,0.7725912710567627
