method,b,R,P,U,dominated_by_pin_pareto,points,dominated_points,minimum_dominance_margin
linear,3.05475,0.7423193755,0.12157847800000002,0.869350939,True,,,
linear,3.0555,0.742339819,0.121545964,0.869299582,True,,,
linear,3.05625,0.7423602625,0.12151345000000001,0.869248225,True,,,
linear,3.057,0.7423807060000001,0.12148093600000001,0.869196868,True,,,
linear,3.05775,0.7424011495,0.12144842200000001,0.869145511,True,,,
linear,3.0585,0.742421593,0.121415908,0.869094154,True,,,
linear,3.05925,0.7424420365000001,0.121383394,0.869042797,True,,,
linear,3.06,0.74246248,0.12135088000000001,0.86899144,True,,,
linear,3.06075,0.7424829235,0.121318366,0.868940083,True,,,
linear,3.0615,0.742503367,0.121285852,0.868888726,True,,,
linear,3.06225,0.7425238105,0.121253338,0.868837369,True,,,
linear,3.063,0.742544254,0.121220824,0.8687860119999999,True,,,
linear,3.06375,0.7425646975,0.12118831,0.868734655,True,,,
linear,3.0645,0.7425851410000001,0.12115579600000001,0.868683298,True,,,
linear,3.06525,0.7426055845,0.12112328200000001,0.868631941,True,,,
linear,3.066,0.742626028,0.12109076800000002,0.868580584,True,,,
linear,3.06675,0.7426464715,0.12105825400000002,0.868529227,True,,,
linear,3.0675,0.742666915,0.12102574,0.86847787,True,,,
linear,3.06825,0.7426873585,0.12099322600000001,0.868426513,True,,,
linear,3.069,0.742707802,0.12096071200000001,0.868375156,True,,,
linear,3.06975,0.7427282455,0.12092819800000001,0.868323799,True,,,
linear,3.0705,0.742748689,0.120895684,0.868272442,True,,,
linear,3.07125,0.7427691325,0.12086317,0.868221085,True,,,
linear,3.072,0.7427895760000001,0.12083065600000001,0.868169728,True,,,
linear,3.07275,0.7428100195,0.120798142,0.868118371,True,,,
linear,3.0735,0.742830463,0.120765628,0.868067014,True,,,
linear,3.07425,0.7428509065,0.120733114,0.8680156569999999,True,,,
linear,3.075,0.74287135,0.1207006,0.8679643,True,,,
linear,3.07575,0.7428917935,0.120668086,0.867912943,True,,,
linear,3.0765,0.742912237,0.12063557200000001,0.867861586,True,,,
linear,3.07725,0.7429326805,0.12060305800000001,0.867810229,True,,,
linear,3.078,0.742953124,0.12057054400000002,0.867758872,True,,,
linear,3.07875,0.7429735675,0.12053803000000002,0.867707515,True,,,
linear,3.0795,0.7429940110000001,0.12050551600000001,0.867656158,True,,,
linear,3.08025,0.7430144545,0.12047300200000001,0.867604801,True,,,
linear,3.081,0.743034898,0.12044048800000001,0.867553444,True,,,
linear,3.08175,0.7430553415,0.120407974,0.867502087,True,,,
linear,3.0825,0.743075785,0.12037546,0.86745073,True,,,
linear,3.08325,0.7430962285,0.120342946,0.867399373,True,,,
linear,3.084,0.743116672,0.12031043200000001,0.867348016,True,,,
linear,3.08475,0.7431371155000001,0.120277918,0.867296659,True,,,
linear,3.0855,0.743157559,0.120245404,0.8672453019999999,True,,,
linear,3.08625,0.7431780025,0.12021289,0.867193945,True,,,
linear,3.087,0.7431984460000001,0.120180376,0.867142588,True,,,
linear,3.08775,0.7432188895,0.120147862,0.867091231,True,,,
linear,3.0885,0.743239333,0.12011534800000001,0.867039874,True,,,
linear,3.08925,0.7432597765,0.12008283400000001,0.866988517,True,,,
linear,3.09,0.74328022,0.12005032000000002,0.86693716,True,,,
linear,3.09075,0.7433006635,0.120017806,0.866885803,True,,,
linear,3.0915,0.743321107,0.11998529200000001,0.866834446,True,,,
linear,3.09225,0.7433415505000001,0.11995277800000001,0.866783089,True,,,
linear,3.093,0.743361994,0.11992026400000001,0.866731732,True,,,
linear,3.09375,0.7433824375,0.11988775,0.866680375,True,,,
linear,3.0945,0.743402881,0.119855236,0.866629018,True,,,
linear,3.09525,0.7434233245,0.119822722,0.866577661,True,,,
linear,3.096,0.743443768,0.11979020800000001,0.866526304,True,,,
linear,3.09675,0.7434642115,0.119757694,0.8664749469999999,True,,,
linear,3.0975,0.743484655,0.11972518,0.86642359,True,,,
linear,3.09825,0.7435050985,0.119692666,0.866372233,True,,,
linear,3.099,0.743525542,0.11966015199999999,0.866320876,True,,,
linear,3.0997500000000002,0.7435459855000001,0.119627638,0.8662695189999999,True,,,
linear,3.1005,0.743566429,0.11959512400000001,0.866218162,True,,,
linear,3.10125,0.7435868725,0.11956261000000001,0.866166805,True,,,
linear,3.102,0.743607316,0.11953009600000002,0.866115448,True,,,
linear,3.10275,0.7436277595,0.119497582,0.866064091,True,,,
linear,3.1035,0.743648203,0.11946506800000001,0.866012734,True,,,
linear,3.10425,0.7436686465,0.11943255400000001,0.865961377,True,,,
linear,3.105,0.74368909,0.11940004000000001,0.86591002,True,,,
linear,3.10575,0.7437095335,0.119367526,0.865858663,True,,,
linear,3.1065,0.743729977,0.119335012,0.865807306,True,,,
linear,3.10725,0.7437504205000001,0.119302498,0.865755949,True,,,
linear,3.108,0.743770864,0.119269984,0.8657045919999999,True,,,
linear,3.10875,0.7437913075,0.11923747,0.865653235,True,,,
linear,3.1095,0.743811751,0.119204956,0.865601878,True,,,
linear,3.11025,0.7438321945,0.119172442,0.865550521,True,,,
linear,3.111,0.743852638,0.11913992799999999,0.8654991639999999,True,,,
linear,3.11175,0.7438730815,0.11910741400000002,0.865447807,True,,,
linear,3.1125,0.743893525,0.11907490000000001,0.86539645,True,,,
linear,3.11325,0.7439139685,0.11904238600000001,0.865345093,True,,,
linear,3.114,0.743934412,0.11900987200000002,0.865293736,True,,,
linear,3.11475,0.7439548555,0.118977358,0.865242379,True,,,
linear,3.1155,0.743975299,0.11894484400000001,0.865191022,True,,,
linear,3.11625,0.7439957425,0.11891233000000001,0.865139665,True,,,
linear,3.117,0.744016186,0.11887981600000001,0.865088308,True,,,
linear,3.11775,0.7440366295,0.118847302,0.865036951,True,,,
linear,3.1185,0.744057073,0.118814788,0.864985594,True,,,
linear,3.11925,0.7440775165,0.11878227400000001,0.8649342369999999,True,,,
linear,3.12,0.7440979600000001,0.11874976,0.86488288,True,,,
linear,3.12075,0.7441184035,0.118717246,0.864831523,True,,,
linear,3.1215,0.744138847,0.118684732,0.864780166,True,,,
linear,3.12225,0.7441592905000001,0.118652218,0.8647288089999999,True,,,
linear,3.123,0.744179734,0.11861970399999999,0.864677452,True,,,
linear,3.12375,0.7442001775,0.11858719000000001,0.864626095,True,,,
linear,3.1245,0.744220621,0.11855467600000001,0.864574738,True,,,
linear,3.12525,0.7442410645,0.11852216200000001,0.864523381,True,,,
linear,3.126,0.744261508,0.11848964800000002,0.864472024,True,,,
linear,3.12675,0.7442819515,0.118457134,0.864420667,True,,,
linear,3.1275,0.7443023950000001,0.11842462000000001,0.86436931,True,,,
linear,3.12825,0.7443228385,0.11839210600000001,0.864317953,True,,,
linear,3.129,0.744343282,0.11835959200000001,0.864266596,True,,,
linear,3.12975,0.7443637255,0.118327078,0.864215239,True,,,
linear,3.1305,0.744384169,0.118294564,0.8641638819999999,True,,,
linear,3.13125,0.7444046125,0.11826205000000001,0.864112525,True,,,
linear,3.132,0.744425056,0.118229536,0.864061168,True,,,
linear,3.13275,0.7444454995,0.118197022,0.864009811,True,,,
linear,3.1335,0.744465943,0.118164508,0.8639584539999999,True,,,
linear,3.13425,0.7444863865,0.118131994,0.863907097,True,,,
linear,3.135,0.74450683,0.11809948000000002,0.86385574,True,,,
linear,3.13575,0.7445272735,0.11806696600000001,0.863804383,True,,,
linear,3.1365,0.744547717,0.11803445200000001,0.863753026,True,,,
linear,3.13725,0.7445681605,0.11800193800000001,0.863701669,True,,,
linear,3.138,0.744588604,0.11796942400000002,0.863650312,True,,,
linear,3.13875,0.7446090475,0.11793691,0.863598955,True,,,
linear,3.1395,0.744629491,0.11790439600000001,0.863547598,True,,,
linear,3.14025,0.7446499345,0.11787188200000001,0.863496241,True,,,
linear,3.141,0.744670378,0.117839368,0.863444884,True,,,
linear,3.14175,0.7446908215,0.117806854,0.8633935269999999,True,,,
linear,3.1425,0.7447112650000001,0.11777434,0.86334217,True,,,
linear,3.14325,0.7447317085,0.11774182600000001,0.863290813,True,,,
linear,3.144,0.744752152,0.117709312,0.863239456,True,,,
linear,3.14475,0.7447725955,0.117676798,0.8631880989999999,True,,,
linear,3.1455,0.744793039,0.117644284,0.863136742,True,,,
linear,3.14625,0.7448134825,0.11761177,0.863085385,True,,,
linear,3.147,0.744833926,0.11757925600000002,0.863034028,True,,,
linear,3.14775,0.7448543695000001,0.11754674200000001,0.862982671,True,,,
linear,3.1485,0.744874813,0.11751422800000001,0.862931314,True,,,
linear,3.14925,0.7448952565,0.11748171400000001,0.862879957,True,,,
linear,3.15,0.7449157,0.1174492,0.8628286,True,,,
linear,3.15075,0.7449361435,0.117416686,0.862777243,True,,,
linear,3.1515,0.744956587,0.11738417200000001,0.862725886,True,,,
linear,3.15225,0.7449770305,0.11735165800000001,0.862674529,True,,,
linear,3.153,0.744997474,0.117319144,0.8626231719999999,True,,,
linear,3.15375,0.7450179175,0.11728663,0.862571815,True,,,
linear,3.1545,0.745038361,0.117254116,0.862520458,True,,,
linear,3.15525,0.7450588045000001,0.11722160200000001,0.862469101,True,,,
linear,3.156,0.745079248,0.117189088,0.8624177439999999,True,,,
linear,3.15675,0.7450996915,0.117156574,0.862366387,True,,,
linear,3.1575,0.7451201350000001,0.11712406,0.86231503,True,,,
linear,3.15825,0.7451405785,0.11709154600000002,0.862263673,True,,,
linear,3.159,0.745161022,0.11705903200000002,0.862212316,True,,,
linear,3.15975,0.7451814655,0.11702651800000001,0.862160959,True,,,
linear,3.1605,0.745201909,0.11699400400000001,0.862109602,True,,,
linear,3.16125,0.7452223525,0.11696149000000002,0.862058245,True,,,
linear,3.162,0.745242796,0.116928976,0.862006888,True,,,
linear,3.16275,0.7452632395000001,0.116896462,0.861955531,True,,,
linear,3.1635,0.745283683,0.11686394800000001,0.861904174,True,,,
linear,3.16425,0.7453041265,0.11683143400000001,0.8618528169999999,True,,,
linear,3.165,0.74532457,0.11679892,0.86180146,True,,,
linear,3.16575,0.7453450135,0.116766406,0.861750103,True,,,
linear,3.1665,0.745365457,0.116733892,0.861698746,True,,,
linear,3.16725,0.7453859005,0.116701378,0.8616473889999999,True,,,
linear,3.168,0.745406344,0.116668864,0.861596032,True,,,
linear,3.16875,0.7454267875,0.11663635,0.861544675,True,,,
linear,3.1695,0.745447231,0.116603836,0.861493318,True,,,
linear,3.1702500000000002,0.7454676745000001,0.11657132199999999,0.8614419609999999,True,,,
linear,3.171,0.745488118,0.11653880800000002,0.861390604,True,,,
linear,3.17175,0.7455085615,0.11650629400000001,0.861339247,True,,,
linear,3.1725,0.745529005,0.11647378000000001,0.86128789,True,,,
linear,3.17325,0.7455494485,0.11644126600000002,0.861236533,True,,,
linear,3.174,0.745569892,0.116408752,0.861185176,True,,,
linear,3.17475,0.7455903355,0.116376238,0.861133819,True,,,
linear,3.1755,0.7456107790000001,0.11634372400000001,0.8610824619999999,True,,,
linear,3.17625,0.7456312225,0.11631121,0.861031105,True,,,
linear,3.177,0.745651666,0.116278696,0.860979748,True,,,
linear,3.17775,0.7456721095000001,0.116246182,0.860928391,True,,,
linear,3.1785,0.745692553,0.116213668,0.8608770339999999,True,,,
linear,3.17925,0.7457129965,0.116181154,0.860825677,True,,,
linear,3.18,0.74573344,0.11614864,0.86077432,True,,,
linear,3.18075,0.7457538835,0.116116126,0.860722963,True,,,
linear,3.1814999999999998,0.745774327,0.11608361200000002,0.860671606,True,,,
linear,3.18225,0.7457947705,0.11605109800000002,0.860620249,True,,,
linear,3.183,0.7458152140000001,0.11601858400000001,0.860568892,True,,,
linear,3.18375,0.7458356575,0.11598607000000001,0.8605175350000001,True,,,
linear,3.1845,0.745856101,0.11595355600000001,0.860466178,True,,,
linear,3.18525,0.7458765445,0.11592104200000002,0.860414821,True,,,
linear,3.186,0.745896988,0.115888528,0.860363464,True,,,
linear,3.18675,0.7459174315,0.11585601400000001,0.8603121069999999,True,,,
linear,3.1875,0.745937875,0.11582350000000001,0.86026075,True,,,
linear,3.18825,0.7459583185,0.11579098600000001,0.860209393,True,,,
linear,3.189,0.745978762,0.115758472,0.860158036,True,,,
linear,3.18975,0.7459992055,0.115725958,0.860106679,True,,,
linear,3.1905,0.7460196490000001,0.115693444,0.860055322,True,,,
linear,3.19125,0.7460400925,0.11566093,0.860003965,True,,,
linear,3.192,0.746060536,0.115628416,0.859952608,True,,,
linear,3.19275,0.7460809795000001,0.115595902,0.8599012509999999,True,,,
linear,3.1935000000000002,0.746101423,0.11556338799999999,0.859849894,True,,,
linear,3.19425,0.7461218665,0.11553087400000002,0.859798537,True,,,
linear,3.195,0.74614231,0.11549836000000001,0.85974718,True,,,
linear,3.19575,0.7461627535,0.11546584600000001,0.859695823,True,,,
linear,3.1965,0.746183197,0.11543333200000001,0.859644466,True,,,
linear,3.19725,0.7462036405,0.11540081800000002,0.859593109,True,,,
linear,3.198,0.7462240840000001,0.115368304,0.859541752,True,,,
linear,3.19875,0.7462445275,0.11533579000000001,0.859490395,True,,,
linear,3.1995,0.746264971,0.11530327600000001,0.859439038,True,,,
linear,3.20025,0.7462854145,0.115270762,0.859387681,True,,,
linear,3.201,0.746305858,0.115238248,0.859336324,True,,,
linear,3.20175,0.7463263015,0.115205734,0.859284967,True,,,
linear,3.2025,0.746346745,0.11517322,0.85923361,True,,,
linear,3.20325,0.7463671885000001,0.115140706,0.859182253,True,,,
linear,3.204,0.746387632,0.115108192,0.859130896,True,,,
linear,3.20475,0.7464080755,0.115075678,0.859079539,True,,,
linear,3.2055,0.746428519,0.11504316400000002,0.859028182,True,,,
linear,3.20625,0.7464489625,0.11501065000000002,0.858976825,True,,,
linear,3.207,0.746469406,0.11497813600000001,0.858925468,True,,,
linear,3.20775,0.7464898495,0.11494562200000001,0.858874111,True,,,
linear,3.2085,0.746510293,0.11491310800000001,0.858822754,True,,,
linear,3.20925,0.7465307365,0.114880594,0.858771397,True,,,
linear,3.21,0.74655118,0.11484808,0.85872004,True,,,
linear,3.21075,0.7465716235000001,0.11481556600000001,0.858668683,True,,,
linear,3.2115,0.746592067,0.11478305200000001,0.858617326,True,,,
linear,3.21225,0.7466125105,0.114750538,0.858565969,True,,,
linear,3.213,0.7466329540000001,0.114718024,0.858514612,True,,,
linear,3.21375,0.7466533975,0.11468551,0.858463255,True,,,
linear,3.2145,0.746673841,0.11465299600000001,0.858411898,True,,,
linear,3.21525,0.7466942845,0.114620482,0.858360541,True,,,
linear,3.216,0.746714728,0.114587968,0.858309184,True,,,
linear,3.21675,0.7467351715,0.114555454,0.858257827,True,,,
linear,3.2175,0.746755615,0.11452294000000002,0.85820647,True,,,
linear,3.21825,0.7467760585000001,0.114490426,0.858155113,True,,,
linear,3.219,0.746796502,0.11445791200000001,0.858103756,True,,,
linear,3.21975,0.7468169455,0.11442539800000001,0.858052399,True,,,
linear,3.2205,0.746837389,0.11439288400000001,0.858001042,True,,,
linear,3.22125,0.7468578325,0.11436037,0.857949685,True,,,
linear,3.222,0.746878276,0.114327856,0.857898328,True,,,
linear,3.22275,0.7468987195,0.11429534200000001,0.857846971,True,,,
linear,3.2235,0.746919163,0.11426282800000001,0.857795614,True,,,
linear,3.22425,0.7469396065,0.114230314,0.857744257,True,,,
linear,3.225,0.74696005,0.1141978,0.8576929,True,,,
linear,3.22575,0.7469804935000001,0.114165286,0.857641543,True,,,
linear,3.2265,0.747000937,0.114132772,0.857590186,True,,,
linear,3.22725,0.7470213805,0.114100258,0.857538829,True,,,
linear,3.228,0.747041824,0.114067744,0.857487472,True,,,
linear,3.22875,0.7470622675,0.11403523000000002,0.857436115,True,,,
linear,3.2295,0.747082711,0.11400271600000002,0.857384758,True,,,
linear,3.23025,0.7471031545,0.11397020200000002,0.857333401,True,,,
linear,3.231,0.747123598,0.11393768800000001,0.857282044,True,,,
linear,3.23175,0.7471440415,0.11390517400000001,0.857230687,True,,,
linear,3.2325,0.747164485,0.11387266000000001,0.85717933,True,,,
linear,3.23325,0.7471849285000001,0.113840146,0.857127973,True,,,
linear,3.234,0.747205372,0.113807632,0.857076616,True,,,
linear,3.23475,0.7472258155,0.11377511800000001,0.857025259,True,,,
linear,3.2355,0.747246259,0.113742604,0.856973902,True,,,
linear,3.23625,0.7472667025,0.11371009,0.856922545,True,,,
linear,3.237,0.747287146,0.113677576,0.856871188,True,,,
linear,3.23775,0.7473075895,0.113645062,0.856819831,True,,,
linear,3.2385,0.7473280330000001,0.113612548,0.856768474,True,,,
linear,3.23925,0.7473484765,0.113580034,0.856717117,True,,,
linear,3.24,0.74736892,0.11354752,0.8566657599999999,True,,,
linear,3.24075,0.7473893635,0.11351500600000002,0.856614403,True,,,
linear,3.2415,0.747409807,0.11348249200000002,0.856563046,True,,,
linear,3.24225,0.7474302505,0.113449978,0.856511689,True,,,
linear,3.243,0.747450694,0.11341746400000001,0.856460332,True,,,
linear,3.24375,0.7474711375,0.11338495000000001,0.856408975,True,,,
linear,3.2445,0.747491581,0.11335243600000001,0.856357618,True,,,
linear,3.24525,0.7475120245,0.113319922,0.856306261,True,,,
linear,3.246,0.7475324680000001,0.113287408,0.856254904,True,,,
linear,3.24675,0.7475529115,0.11325489400000001,0.856203547,True,,,
linear,3.2475,0.747573355,0.11322238000000001,0.85615219,True,,,
linear,3.24825,0.7475937985,0.113189866,0.856100833,True,,,
linear,3.249,0.747614242,0.113157352,0.856049476,True,,,
linear,3.24975,0.7476346855,0.113124838,0.855998119,True,,,
linear,3.2505,0.747655129,0.113092324,0.855946762,True,,,
linear,3.25125,0.7476755725,0.11305981,0.8558954049999999,True,,,
linear,3.252,0.747696016,0.11302729600000001,0.855844048,True,,,
linear,3.25275,0.7477164595,0.11299478200000002,0.855792691,True,,,
linear,3.2535,0.7477369030000001,0.11296226800000002,0.855741334,True,,,
linear,3.25425,0.7477573465,0.11292975400000001,0.855689977,True,,,
linear,3.255,0.74777779,0.11289724000000001,0.85563862,True,,,
linear,3.25575,0.7477982335,0.11286472600000001,0.855587263,True,,,
linear,3.2565,0.747818677,0.11283221200000002,0.855535906,True,,,
linear,3.25725,0.7478391205,0.112799698,0.855484549,True,,,
linear,3.258,0.747859564,0.112767184,0.855433192,True,,,
linear,3.25875,0.7478800075,0.11273467000000001,0.855381835,True,,,
linear,3.2595,0.747900451,0.112702156,0.855330478,True,,,
linear,3.26025,0.7479208945,0.112669642,0.855279121,True,,,
linear,3.261,0.7479413380000001,0.112637128,0.855227764,True,,,
linear,3.26175,0.7479617815,0.112604614,0.855176407,True,,,
linear,3.2625,0.747982225,0.1125721,0.8551250499999999,True,,,
linear,3.26325,0.7480026685,0.112539586,0.855073693,True,,,
linear,3.2640000000000002,0.748023112,0.112507072,0.855022336,True,,,
linear,3.26475,0.7480435555,0.11247455800000002,0.854970979,True,,,
linear,3.2655,0.748063999,0.11244204400000002,0.854919622,True,,,
linear,3.26625,0.7480844425000001,0.11240953000000001,0.854868265,True,,,
linear,3.267,0.748104886,0.11237701600000001,0.854816908,True,,,
linear,3.26775,0.7481253295,0.11234450200000001,0.854765551,True,,,
linear,3.2685,0.748145773,0.112311988,0.854714194,True,,,
linear,3.26925,0.7481662165,0.112279474,0.854662837,True,,,
linear,3.27,0.74818666,0.11224696,0.85461148,True,,,
linear,3.27075,0.7482071035,0.11221444600000001,0.854560123,True,,,
linear,3.2715,0.748227547,0.112181932,0.854508766,True,,,
linear,3.27225,0.7482479905,0.112149418,0.854457409,True,,,
linear,3.273,0.748268434,0.112116904,0.854406052,True,,,
linear,3.27375,0.7482888775000001,0.11208439,0.8543546949999999,True,,,
linear,3.2745,0.748309321,0.112051876,0.854303338,True,,,
linear,3.2752499999999998,0.7483297645,0.11201936200000001,0.854251981,True,,,
linear,3.276,0.748350208,0.11198684800000001,0.854200624,True,,,
linear,3.27675,0.7483706515,0.11195433400000002,0.854149267,True,,,
linear,3.2775,0.748391095,0.11192182,0.85409791,True,,,
linear,3.27825,0.7484115385,0.11188930600000001,0.854046553,True,,,
linear,3.279,0.748431982,0.11185679200000001,0.853995196,True,,,
linear,3.27975,0.7484524255,0.11182427800000001,0.853943839,True,,,
linear,3.2805,0.748472869,0.111791764,0.853892482,True,,,
linear,3.28125,0.7484933125000001,0.11175925,0.853841125,True,,,
linear,3.282,0.748513756,0.11172673600000001,0.853789768,True,,,
linear,3.28275,0.7485341995,0.11169422200000001,0.853738411,True,,,
linear,3.2835,0.748554643,0.111661708,0.853687054,True,,,
linear,3.28425,0.7485750865,0.111629194,0.853635697,True,,,
linear,3.285,0.74859553,0.11159668,0.8535843399999999,True,,,
linear,3.28575,0.7486159735,0.11156416599999999,0.853532983,True,,,
linear,3.2865,0.748636417,0.111531652,0.853481626,True,,,
linear,3.2872500000000002,0.7486568605,0.111499138,0.853430269,True,,,
linear,3.2880000000000003,0.748677304,0.111466624,0.8533789119999999,True,,,
linear,3.28875,0.7486977475000001,0.11143411000000002,0.853327555,True,,,
linear,3.2895,0.748718191,0.11140159600000002,0.853276198,True,,,
linear,3.29025,0.7487386345,0.11136908200000001,0.853224841,True,,,
linear,3.291,0.748759078,0.11133656800000001,0.853173484,True,,,
linear,3.29175,0.7487795215,0.11130405400000001,0.853122127,True,,,
linear,3.2925,0.748799965,0.11127154,0.85307077,True,,,
linear,3.29325,0.7488204085,0.111239026,0.853019413,True,,,
linear,3.294,0.7488408520000001,0.11120651200000001,0.852968056,True,,,
linear,3.29475,0.7488612955,0.111173998,0.852916699,True,,,
linear,3.2955,0.748881739,0.111141484,0.852865342,True,,,
linear,3.29625,0.7489021825000001,0.11110897,0.8528139849999999,True,,,
linear,3.297,0.748922626,0.111076456,0.852762628,True,,,
linear,3.29775,0.7489430695,0.11104394199999999,0.852711271,True,,,
linear,3.2984999999999998,0.748963513,0.11101142800000002,0.852659914,True,,,
linear,3.29925,0.7489839565,0.11097891400000001,0.852608557,True,,,
linear,3.3,0.7490044,0.11094640000000001,0.8525572,True,,,
linear,3.30075,0.7490248435,0.11091388600000002,0.852505843,True,,,
linear,3.3015,0.7490452870000001,0.110881372,0.852454486,True,,,
linear,3.30225,0.7490657305,0.11084885800000001,0.852403129,True,,,
linear,3.303,0.749086174,0.11081634400000001,0.852351772,True,,,
linear,3.30375,0.7491066175,0.11078383000000001,0.852300415,True,,,
linear,3.3045,0.749127061,0.110751316,0.852249058,True,,,
linear,3.30525,0.7491475045,0.110718802,0.852197701,True,,,
linear,3.306,0.749167948,0.11068628800000001,0.852146344,True,,,
linear,3.30675,0.7491883915,0.11065377400000001,0.852094987,True,,,
linear,3.3075,0.749208835,0.11062126,0.8520436299999999,True,,,
linear,3.30825,0.7492292785,0.110588746,0.851992273,True,,,
linear,3.309,0.7492497220000001,0.110556232,0.851940916,True,,,
linear,3.30975,0.7492701655,0.11052371799999999,0.851889559,True,,,
linear,3.3105,0.749290609,0.110491204,0.8518382019999999,True,,,
linear,3.3112500000000002,0.7493110525000001,0.11045869,0.851786845,True,,,
linear,3.312,0.749331496,0.11042617600000001,0.851735488,True,,,
linear,3.31275,0.7493519395,0.11039366200000002,0.851684131,True,,,
linear,3.3135,0.749372383,0.110361148,0.851632774,True,,,
linear,3.31425,0.7493928265,0.11032863400000001,0.851581417,True,,,
linear,3.315,0.74941327,0.11029612000000001,0.85153006,True,,,
linear,3.31575,0.7494337135,0.11026360600000001,0.851478703,True,,,
linear,3.3165,0.7494541570000001,0.110231092,0.851427346,True,,,
linear,3.31725,0.7494746005,0.110198578,0.851375989,True,,,
linear,3.318,0.749495044,0.11016606400000001,0.851324632,True,,,
linear,3.31875,0.7495154875,0.11013355,0.8512732749999999,True,,,
linear,3.3195,0.749535931,0.110101036,0.851221918,True,,,
linear,3.32025,0.7495563745,0.110068522,0.851170561,True,,,
linear,3.321,0.749576818,0.110036008,0.851119204,True,,,
linear,3.3217499999999998,0.7495972615000001,0.11000349400000002,0.851067847,True,,,
linear,3.3225,0.749617705,0.10997098000000001,0.85101649,True,,,
linear,3.32325,0.7496381485,0.10993846600000001,0.850965133,True,,,
linear,3.324,0.749658592,0.10990595200000002,0.850913776,True,,,
linear,3.32475,0.7496790355,0.10987343800000002,0.850862419,True,,,
linear,3.3255,0.749699479,0.109840924,0.850811062,True,,,
linear,3.32625,0.7497199225,0.10980841000000001,0.850759705,True,,,
linear,3.327,0.749740366,0.10977589600000001,0.850708348,True,,,
linear,3.32775,0.7497608095,0.109743382,0.850656991,True,,,
linear,3.3285,0.749781253,0.109710868,0.850605634,True,,,
linear,3.32925,0.7498016965000001,0.109678354,0.850554277,True,,,
linear,3.33,0.74982214,0.10964584000000001,0.8505029199999999,True,,,
linear,3.33075,0.7498425835,0.109613326,0.850451563,True,,,
linear,3.3315,0.7498630270000001,0.109580812,0.850400206,True,,,
linear,3.33225,0.7498834705,0.109548298,0.850348849,True,,,
linear,3.333,0.749903914,0.109515784,0.8502974919999999,True,,,
linear,3.33375,0.7499243575,0.10948327,0.850246135,True,,,
linear,3.3345000000000002,0.749944801,0.109450756,0.850194778,True,,,
linear,3.33525,0.7499652445,0.10941824200000001,0.850143421,True,,,
linear,3.336,0.749985688,0.10938572800000002,0.850092064,True,,,
linear,3.33675,0.7500061315000001,0.109353214,0.850040707,True,,,
linear,3.3375,0.750026575,0.1093207,0.84998935,True,,,
linear,3.33825,0.7500470185,0.10928818600000001,0.849937993,True,,,
linear,3.339,0.750067462,0.10925567200000001,0.849886636,True,,,
linear,3.33975,0.7500879055,0.109223158,0.849835279,True,,,
linear,3.3405,0.750108349,0.109190644,0.849783922,True,,,
linear,3.34125,0.7501287925,0.10915813,0.8497325649999999,True,,,
linear,3.342,0.750149236,0.10912561600000001,0.849681208,True,,,
linear,3.34275,0.7501696795,0.109093102,0.849629851,True,,,
linear,3.3435,0.750190123,0.109060588,0.849578494,True,,,
linear,3.34425,0.7502105665000001,0.109028074,0.8495271369999999,True,,,
linear,3.345,0.75023101,0.10899555999999999,0.84947578,True,,,
linear,3.34575,0.7502514535,0.10896304600000001,0.849424423,True,,,
linear,3.3465,0.750271897,0.10893053200000001,0.849373066,True,,,
linear,3.34725,0.7502923405,0.10889801800000001,0.849321709,True,,,
linear,3.348,0.750312784,0.10886550400000002,0.849270352,True,,,
linear,3.34875,0.7503332275,0.10883299000000002,0.849218995,True,,,
linear,3.3495,0.750353671,0.10880047600000001,0.849167638,True,,,
linear,3.35025,0.7503741145,0.10876796200000001,0.849116281,True,,,
linear,3.351,0.750394558,0.10873544800000001,0.849064924,True,,,
linear,3.35175,0.7504150015000001,0.108702934,0.849013567,True,,,
linear,3.3525,0.750435445,0.10867042,0.8489622099999999,True,,,
linear,3.35325,0.7504558885,0.108637906,0.848910853,True,,,
linear,3.354,0.750476332,0.108605392,0.848859496,True,,,
linear,3.35475,0.7504967755,0.108572878,0.848808139,True,,,
linear,3.3555,0.750517219,0.108540364,0.8487567819999999,True,,,
linear,3.35625,0.7505376625,0.10850785,0.848705425,True,,,
linear,3.357,0.7505581060000001,0.10847533599999999,0.848654068,True,,,
linear,3.3577500000000002,0.7505785495,0.108442822,0.848602711,True,,,
linear,3.3585,0.750598993,0.10841030800000001,0.848551354,True,,,
linear,3.35925,0.7506194365,0.10837779400000001,0.848499997,True,,,
linear,3.36,0.75063988,0.10834528000000002,0.84844864,True,,,
linear,3.36075,0.7506603235,0.108312766,0.848397283,True,,,
linear,3.3615,0.750680767,0.10828025200000001,0.848345926,True,,,
linear,3.36225,0.7507012105,0.10824773800000001,0.848294569,True,,,
linear,3.363,0.750721654,0.108215224,0.848243212,True,,,
linear,3.36375,0.7507420975,0.10818271,0.8481918549999999,True,,,
linear,3.3645,0.7507625410000001,0.108150196,0.848140498,True,,,
linear,3.36525,0.7507829845,0.108117682,0.848089141,True,,,
linear,3.366,0.750803428,0.10808516800000001,0.848037784,True,,,
linear,3.36675,0.7508238715000001,0.108052654,0.8479864269999999,True,,,
