a,b,N,S1-A,S1-B,S2-A,S2-B,S3-A,S3-B,max_model_regret,mean_model_regret
0.215833333333,3.86875,2.0,1.8699095416383709,1.869987659747221,1.9563224089326412,1.9563977567457431,2.1886886741892497,2.188759359313196,0.9026620429516542,0.7672609045567444
0.215833333333,3.86875,4.0,1.4874692905286755,1.4875461991309822,1.572843979256849,1.5729182264457733,1.8008310279219546,1.800901025149768,0.5202217918419588,0.3826682958680078
0.215833333333,3.86875,6.0,1.3363860802531649,1.3364644624746123,1.421170043313293,1.4238754124362454,1.6475167401903361,1.6475880774814349,0.3691385815664482,0.23108347382052186
0.215833333333,3.86875,8.0,1.27988923397591,1.6621305042635035,1.3641252164446056,1.8046530047201672,1.5921366600830114,2.0064636969039187,0.5510501154484184,0.38048305719419356
0.215833333333,3.86875,10.0,1.1815311713315313,1.7008387339362474,1.279590980321649,1.8436501762396287,1.541381789423326,2.0455232849483336,0.5900472869678799,0.3610026938291268
0.215833333333,3.9875,2.0,1.9234298175263822,1.923507982074617,2.0106409853609133,2.0107163787462494,2.2435642762679753,2.2436352099973145,0.9561823188396655,0.8214991127912494
0.215833333333,3.9875,4.0,1.5170392735966158,1.5171162948915402,1.6029055261066871,1.6029798825719803,1.8312463698702308,1.8313164699945454,0.5497917749098992,0.41268397396760736
0.215833333333,3.9875,6.0,1.3581952803992472,1.3584949735718037,1.4432835397844472,1.449958301080089,1.6699129469728093,1.6699844336882448,0.39094778171253053,0.25388825037844764
0.215833333333,3.9875,8.0,1.3100563781225198,1.7067423938377961,1.3946204815323746,1.8496157289989483,1.6249484694690852,2.0518978982459384,0.5960128397271995,0.41856356283011786
0.215833333333,3.9875,10.0,1.2363322974246178,1.7502083963073038,1.3330121981195637,1.893417350678917,1.593270959271738,2.095824709728969,0.6398144614071681,0.412594323050859
0.215833333333,4.10625,2.0,1.9590749749892167,1.9591530752072783,2.047071178310885,2.047146579480793,2.2804138170380934,2.280484758184284,0.9918274763025,0.8578074016640992
0.215833333333,4.10625,4.0,1.5310992714353637,1.5311764095149933,1.617374311774763,1.6174487466936887,1.8459287389424262,1.8459990049803172,0.5638517727486471,0.4270877516859328
0.215833333333,4.10625,6.0,1.3667356504824006,1.3682132186798657,1.4521011229686578,1.4679653194479187,1.6789971415425373,1.6799932381361606,0.399488151795684,0.2645842863385976
0.215833333333,4.10625,8.0,1.3292854616936838,1.7474743767432714,1.4141131192895466,1.8906459391342472,1.6494013208084017,2.0934145045834134,0.6370430498624984,0.4496391248377681
0.215833333333,4.10625,10.0,1.2823495929181519,1.7973030674930217,1.379044464432262,1.94087047074964,1.6402073969080142,2.1438296902169665,0.6872675814778912,0.45951745158201684
0.215833333333,4.225,2.0,1.9730924064515472,1.9731704754110322,2.061727739999834,2.061802984184081,2.2952248276368077,2.2952957076971123,1.0058449077648306,0.8723023613590767
0.215833333333,4.225,4.0,1.5257227662567372,1.5257999159191167,1.6124112209299404,1.6124854136456883,1.8410912774354995,1.8411615561897288,0.5584752675700205,0.42202869619179256
0.215833333333,4.225,6.0,1.3580909579971097,1.3653477783417136,1.443937885730841,1.4746736581667297,1.670766759244759,1.6766544303302835,0.390843459310393,0.2604952494309135
0.215833333333,4.225,8.0,1.333614983663023,1.776212770304678,1.4188142269213648,1.919656432501181,1.6615382493696944,2.1227480124728797,0.6660535432294321,0.4676807836678109
0.215833333333,4.225,10.0,1.3157722639416574,1.8340090648181462,1.4127662492444322,1.9778768191606173,1.6759433961849313,2.1812767370330177,0.7242739298888685,0.4951907595261411
0.215833333333,4.34375,2.0,1.9615860077193663,1.9616638950793772,2.050760767496438,2.0508358387174335,2.284308290836532,2.2843792469619526,0.9943385090326496,0.8611723455975241
0.215833333333,4.34375,4.0,1.4970453841727729,1.4971224085043344,1.5842816247737577,1.5843559622081393,1.812635737256865,1.8127059336644593,0.5297978854860562,0.3936078462257289
0.215833333333,4.34375,6.0,1.328466355626431,1.3448213000340692,1.4147803506412298,1.4632238889938791,1.6413022125620431,1.6606292682499058,0.36121885693971423,0.23778723381360045
0.215833333333,4.34375,8.0,1.3191605259107109,1.784843891846762,1.4052102344277038,1.9285201660254603,1.6556192756088277,2.1319900994428242,0.6749172767537115,0.4664740366727223
0.215833333333,4.34375,10.0,1.3328022442318714,1.8522127056074258,1.429790954918084,1.9962964412759026,1.6942293403639077,2.2001203751372427,0.7426935520041538,0.5131586813847465
0.215833333333,4.4625,2.0,1.9208447200790768,1.9209221726476666,2.010505402651974,2.0105800884161558,2.243615154562388,2.2436858580232943,0.9535972213923601,0.8206089038590999
0.215833333333,4.4625,4.0,1.4416985281768304,1.4417750997682148,1.5291269243825252,1.529201007790181,1.7567586205220729,1.756827986811501,0.47445102949011375,0.338148032370895
0.215833333333,4.4625,6.0,1.2745892797843652,1.3004682261978278,1.3608635625880736,1.4266988101074292,1.5867285412489864,1.6232838223394903,0.30734178109764854,0.19102204484003624
0.215833333333,4.4625,8.0,1.2825475674782392,1.7655693750330845,1.3718405935514766,1.9092124930411682,1.626772316414441,2.1126912111156906,0.6556096037694195,0.4403555972346908
0.215833333333,4.4625,10.0,1.3294815657142693,1.8438869132006739,1.4256900176615672,1.9881245732168342,1.6890098298336145,2.19219925036962,0.7345216839450854,0.5069820294617706
0.216881006446,3.537661105764,10.0,1.012975971816653,1.619527445552798,1.1612526853235872,1.7618173830976873,1.4283889424543215,1.9631814849074942,0.5082144938259385,0.253440656654431
0.218525369729,3.436402767297,4.0,1.306558369072754,1.3066352107795312,1.390568189855359,1.3906420913876225,1.6164859836117975,1.6165555189935747,0.33931087038603736,0.20015756507911395
0.220929395302,3.484083947053,10.0,0.9836653310941567,1.6228087954830992,1.1563901445638256,1.7651279292795106,1.4218195813947494,1.9665537340823325,0.5115250400077618,0.24831092377861977
0.22229341472,3.464742561888,10.0,0.9763510565725745,1.62563145972897,1.1570626494189742,1.7680161484395596,1.4212754853107785,1.969450922985188,0.5144132591678108,0.24854795820501493
0.222451206369,3.545263084256,8.0,1.1619062768963042,1.581182384339945,1.24568084641189,1.7231753789939992,1.4807813015886035,1.9241533428698578,0.4695724897222504,0.2817299263124408
0.223891789551,4.462499650159,6.0,1.2599763426646033,1.2911368929205957,1.3464233601281979,1.4200813663200553,1.5720127620990698,1.616480578695866,0.2927288439778867,0.17993522160040545
0.225675501054,3.410917754526,10.0,0.9672474986867167,1.6381434328188145,1.1649259470991606,1.7807214184536566,1.4258808613805998,1.9822626627111508,0.5271185291819078,0.25544697465402394
0.231666666667,3.0375,2.0,1.3016947253830282,1.4740915204242198,1.38521772442751,1.6151477274407342,1.611070007864155,1.816318649980198,0.3615448381689854,0.29617339704898166
0.231666666667,3.0375,4.0,1.150020104569795,1.1800520502136123,1.2342007253594203,1.305011335819714,1.458246347390678,1.5025794655873337,0.18277260588307842,0.06726834261909966
0.231666666667,3.0375,6.0,1.1183709761618341,1.4616596981739405,1.2029962820381757,1.6026523969214908,1.42957926771923,1.8035328753980477,0.34904950764974196,0.19871525386446062
0.231666666667,3.0375,8.0,1.204611696931893,1.886874435903619,1.410495226551735,2.0313272626156054,1.6657910872591397,2.2366516030314654,0.7777243733438566,0.5015418898445837
0.231666666667,3.0375,10.0,1.2704894703660132,1.9549283484247373,1.476716113164773,2.099903229728215,1.7327513876552112,2.3054944982867847,0.8463003404564662,0.5689638457332965
0.231666666667,3.15625,2.0,1.3764556036783868,1.3843554084144432,1.4600200620975106,1.4910040840179968,1.6866208702377778,1.694811149243826,0.40920810499167015,0.27779453407733096
0.231666666667,3.15625,4.0,1.1829616094123998,1.1830390567075488,1.2669814363346512,1.2670561529365794,1.4913539925156343,1.4914244356097688,0.21571411072568314,0.07605278504843783
0.231666666667,3.15625,6.0,1.1257808444516886,1.3187859819092522,1.2101812327389092,1.4589322039152839,1.4339160486243152,1.6577033753937822,0.2053293146435351,0.1297999523012127
0.231666666667,3.15625,8.0,1.0845686444923794,1.7403078306104556,1.2690192832916112,1.8839327191414355,1.5330256534420574,2.087162389686187,0.6303298298696867,0.36191942457302845
0.231666666667,3.15625,10.0,1.1172478573107765,1.801334787363842,1.3245969526846284,1.9454999274883706,1.580614911323264,2.1490058412701334,0.6918970382166219,0.4153000507025099
0.231666666667,3.275,2.0,1.4601495873631467,1.4602278750483715,1.5439279917744615,1.5440034584747602,1.7714028965068924,1.7714738536641905,0.49290208867643004,0.3541142816009779
0.231666666667,3.275,4.0,1.2272597834236076,1.2273368249733785,1.3111954592519366,1.3112697792951096,1.536060108355069,1.5361298292705512,0.260012284736891,0.12045863522394952
0.231666666667,3.275,6.0,1.1468806822843454,1.2274747859471011,1.2310951176782365,1.366646837626424,1.4550427443109024,1.5640628609579963,0.1796331835976287,0.09411717592984176
0.231666666667,3.275,8.0,1.0821477072132135,1.646728939282742,1.2041237526234245,1.7894657405937762,1.4712598358627518,1.9914535498724169,0.5358628513220274,0.2931132587037283
0.231666666667,3.275,10.0,1.0189663325392742,1.7022681401256916,1.2266091706366808,1.8454353204387002,1.4822879195534189,2.047763949613485,0.5918324311669514,0.31613847661354927
0.231666666667,3.39375,2.0,1.5488924738672745,1.5489705090298307,1.6330290837267836,1.6331044193633788,1.8614691632762725,1.8615398861427837,0.5816449751805578,0.443417593696728
0.231666666667,3.39375,4.0,1.2789303462738342,1.2790071617093812,1.3629411724099012,1.3630152701554934,1.5884015016047743,1.5884710134429423,0.3116828475871175,0.1723777487283952
0.231666666667,3.39375,6.0,1.1776698853711076,1.2000376903607644,1.2618363151547842,1.3213979020794495,1.48611887833746,1.5160318471925494,0.21042238668439095,0.08943209087835996
0.231666666667,3.39375,8.0,1.108348619633359,1.5971630678615385,1.1997113303463032,1.7394227015859238,1.4530853113507616,1.940586962442833,0.48581981231417504,0.26863633666579395
0.231666666667,3.39375,10.0,0.9701315855278605,1.6489522641557737,1.174428115520572,1.7916478056512506,1.433551912036005,1.9930782867157448,0.5380449163795018,0.2642149993968752
0.231666666667,3.5125,2.0,1.6388000606207338,1.6388779786410044,1.7234262377224339,1.7235014577100864,1.952872747150689,1.95294335970227,0.6715525619340171,0.5339869780535437
0.231666666667,3.5125,4.0,1.334088953400936,1.3341656858455808,1.4183169541071732,1.4183909686019263,1.6444024889524909,1.6444719222230237,0.36684145471421925,0.22788949998419594
0.231666666667,3.5125,6.0,1.2142791905134829,1.2177573915522184,1.2985032034671784,1.321605435573482,1.5231992320729886,1.5249820518939405,0.2470316918267662,0.11230442197455594
0.231666666667,3.5125,8.0,1.1426399871729758,1.5834817772260297,1.2266098841389714,1.7254551939060896,1.4684120972717598,1.926019334381615,0.4718523046343408,0.2743530501452477
0.231666666667,3.5125,10.0,0.9868760634477441,1.6331753061547134,1.164372161653117,1.775566234064248,1.4291855631975088,1.976376133233006,0.5219633447924992,0.25650858142073035
0.231666666667,3.63125,2.0,1.725994368493531,1.7260723703674468,1.8112105832210463,1.8112857839648069,2.04167512610253,2.041746374579224,0.7587468698068144,0.6219141055837717
0.231666666667,3.63125,4.0,1.3888512602427678,1.3889280163119997,1.4734211826423764,1.4734952177186023,1.7001161470029886,1.7001855991807757,0.42160376155605117,0.2830829083122592
0.231666666667,3.63125,6.0,1.2527958712003506,1.2531763976108363,1.3371941609140439,1.3464104375497306,1.5623350316177231,1.5624124647214734,0.28554837251363396,0.14797073173136713
0.231666666667,3.63125,8.0,1.1811505136146048,1.5970143022620797,1.2651468695103476,1.7390912627343185,1.4990275186161683,1.9394571598428778,0.4854883734625697,0.2990646088924069
0.231666666667,3.63125,10.0,1.0373357756288941,1.646175936837078,1.186304016549254,1.7886637514005177,1.453500231029273,1.989306769080842,0.5350608621287689,0.2791310845499839
0.231666666667,3.75,2.0,1.806619003999503,1.806697052274282,1.8924958410031465,1.8925711659345272,2.123947799781569,2.124019087353285,0.8393715053127863,0.7033083295200596
0.231666666667,3.75,4.0,1.439332922237188,1.4394097720386618,1.5243522363141389,1.5244263605897166,1.7516079336833175,1.751677671794159,0.47208542355047134,0.3340511539052044
0.231666666667,3.75,6.0,1.2893296757447401,1.2894594340010397,1.3740075657940085,1.380121039649629,1.5995762057855614,1.599647254339403,0.32208217705802344,0.1842735336814044
0.231666666667,3.75,8.0,1.219956483446105,1.6296129868559115,1.3041569451995965,1.7719343904221434,1.5365066478506213,1.9725694157253146,0.5183315011503946,0.3347061493789562
0.231666666667,3.75,10.0,1.0946632159614746,1.6798311179844339,1.2271257226035037,1.8225860497993431,1.494358076503994,2.0234334479720237,0.5689831605275943,0.319249609599803
0.231666666667,3.86875,2.0,1.8768134955224183,1.8768916255648427,1.963374108278786,1.963449361514362,2.195716648990774,2.1957880007294355,0.9095659968357016,0.7742555445624438
0.231666666667,3.86875,4.0,1.481649594822053,1.4817265719555919,1.5672084934210846,1.567282740299464,1.7949568664008526,1.795026719571917,0.5144020961353363,0.3768918355408346
0.231666666667,3.86875,6.0,1.3200323294366345,1.320324945039125,1.4050417964056965,1.4136254001126014,1.6309784552575195,1.6310898565325118,0.35278483074991784,0.21576546825968893
0.231666666667,3.86875,8.0,1.2552128100973594,1.6731393593980193,1.33968346891711,1.8158061484596328,1.5742962235025977,2.01686295485861,0.562203259187884,0.37475016533456235
0.231666666667,3.86875,10.0,1.1506820399848978,1.7260750693359648,1.2766806734158123,1.8691547007507947,1.5442047658932656,2.0704740043329504,0.6155518114790459,0.3684618800812884
0.231666666667,3.9875,2.0,1.932720453442993,1.9327985594396173,2.020091042506405,2.0201664625158995,2.2530347567210716,2.2531061643573547,0.9654729547562763,0.8309029109595643
0.231666666667,3.9875,4.0,1.511986750293552,1.5120637807536272,1.5980883322618427,1.5981626999320395,1.8261949237901658,1.8262648904982346,0.5447392516068353,0.4077102340505845
0.231666666667,3.9875,6.0,1.3410023431769882,1.3424205901105675,1.426395231047736,1.4426676709395179,1.6525972740445254,1.6536909941727684,0.3737548444902715,0.23871235504435803
0.231666666667,3.9875,8.0,1.2830219877035671,1.7194704134496335,1.3678248189615125,1.8625281083368597,1.608298022043699,2.064037570237514,0.6089252190651109,0.4131134912511385
0.231666666667,3.9875,10.0,1.2015079031370213,1.776703003940841,1.326865156893681,1.920191275744942,1.595104507946417,2.122031467781868,0.6665883864731932,0.4193172237031358
0.231666666667,4.10625,2.0,1.9704702784570054,1.9705483982538519,2.058644900656067,2.0587202443929287,2.2919837354980164,2.292054706617053,1.0032227797702888,0.8693203817748278
0.231666666667,4.10625,4.0,1.5264984947690796,1.5265757414116068,1.613098548202194,1.6131729091884728,1.8413751337264985,1.8414451793171709,0.559250996082363,0.4226110055648446
0.231666666667,4.10625,6.0,1.3484843928755528,1.3552829117172678,1.4341662480187511,1.464094255064628,1.6605519622911507,1.6658712681813113,0.3812368941888361,0.25032517748711774
0.231666666667,4.10625,8.0,1.2995834873839713,1.7605038603535894,1.3856501850701322,1.9039218415438948,1.6332391545313951,2.1058232869037754,0.650318952272146,0.4437036404268005
0.231666666667,4.10625,10.0,1.2433088984928131,1.8235870830704155,1.3712027639432804,1.9675173462718571,1.6403132436260703,2.16987087304524,0.7139144570001084,0.46488337253728695
0.231666666667,4.225,2.0,1.9862468813103007,1.9863250782352135,2.075192934454482,2.0752682144228967,2.3086455093520586,2.3087164204402746,1.018999382623584,0.8856491774982117
0.231666666667,4.225,4.0,1.5213528143557389,1.521429976750599,1.6083838245519435,1.6084581972554495,1.8367086744916286,1.8367789649372632,0.5541053156690222,0.41776874651944457
0.231666666667,4.225,6.0,1.338499378015757,1.3545508338259409,1.4245172140614715,1.4727812077499118,1.6509689418524678,1.669643280020757,0.37125187932904036,0.24741014705005845
0.231666666667,4.225,8.0,1.3009959747589634,1.7881476737902748,1.3910815525200737,1.9318089195708081,1.6456743850383215,2.134112520939984,0.6782060302990593,0.4608868422320784
0.231666666667,4.225,10.0,1.2722606065757185,1.8587235849317023,1.4034754800295135,2.0029544838216107,1.67340088499222,2.205805487120496,0.7493515945498619,0.498353425707551
0.231666666667,4.34375,2.0,1.976160964915966,1.97623887968555,2.0657741575228283,2.0658492595028624,2.299158375274695,2.2992288587447978,1.0089134662292492,0.875985087070124
0.231666666667,4.34375,4.0,1.492616730910118,1.4926937849378787,1.5801532313451858,1.5802274361312827,1.8082140039261991,1.8082842053381352,0.5253692322234013,0.3892815698938074
0.231666666667,4.34375,6.0,1.3072316037842655,1.3353435496077686,1.3937120332230855,1.462720922614254,1.6198015542899904,1.6591143532817545,0.33998410509754884,0.2252373405958605
0.231666666667,4.34375,8.0,1.2833404622067186,1.7942726805632767,1.378585756631966,1.93801091390767,1.6410423173800295,2.1406679489626828,0.6844080246359212,0.4582366844043981
0.231666666667,4.34375,10.0,1.2845304989861768,1.8739461966849622,1.417651405094187,2.018324259884273,1.6879505044228271,2.221517538792389,0.7647213706125242,0.5129034051064766
0.231666666667,4.4625,2.0,1.9368261257058152,1.9369034065419746,2.0266494786637206,2.026724182781204,2.2598608101213853,2.2599315299746205,0.9695786270190986,0.8367325934271275
0.231666666667,4.4625,4.0,1.4370102509286105,1.4370869587946964,1.5246349734480877,1.5247089111272598,1.7520240299086693,1.7520940531048348,0.4697627522418938,0.33350986734770055
0.231666666667,4.4625,6.0,1.2512382158556123,1.291636748116338,1.3378555186162329,1.4242103953465082,1.5632310428191583,1.6208152298708844,0.2839907171688957,0.1770811962331298
0.231666666667,4.4625,8.0,1.2430374508991755,1.770790399479972,1.3448452787154659,1.9145418286605733,1.6107672186083222,2.1172655417480977,0.6609389393888245,0.42912462414760855
0.231666666667,4.4625,10.0,1.2761334743161907,1.861141230215593,1.407240542346558,2.005492192610283,1.6776766923918405,2.2089819803595123,0.7518893033385343,0.501694356502337
0.240763803004,3.111031953031,4.0,1.1669374439207676,1.1672113724737065,1.2511021579304993,1.2536028892717488,1.4752071749585496,1.4752776169596977,0.19968994523405093,0.06047311371483571
0.241120911506,3.075602906761,4.0,1.1566878390243178,1.1604482408703385,1.2409180589588422,1.2615089076503296,1.464911675876299,1.4675357145225472,0.18944034033760115,0.05425174394611985
0.24135517983,3.137055828985,2.0,1.3632382981789244,1.3777988240181651,1.4468834660822993,1.4923577250358613,1.6731950215152689,1.692496848801671,0.3959907994922077,0.26991170173437246
0.24136622443,3.076772074832,4.0,1.1570413882978676,1.1604891889132545,1.241273658325682,1.260829429647957,1.4652686167564761,1.4675729040123333,0.18979388961115096,0.05432920212126922
0.2475,3.0375,2.0,1.3008054851457198,1.4542174178120735,1.3844815956758358,1.5954737865606747,1.610060184390041,1.7951010925362259,0.34187089728892595,0.2856065981491026
0.2475,3.0375,4.0,1.149101588738903,1.168869155037004,1.23347637866895,1.2876538000347642,1.457329926622808,1.4846920543665996,0.18185409005218622,0.05910382170717889
0.2475,3.0375,6.0,1.1195952588832163,1.444758436417783,1.2046295012207642,1.5859243131231422,1.428948240827143,1.7854112192227065,0.3323214238513934,0.19046116607813332
0.2475,3.0375,8.0,1.1979202389890315,1.880165256829756,1.4027044342228394,2.024807270826202,1.6588144162041742,2.2289542240340032,0.7712043815544531,0.4944776446466752
0.2475,3.0375,10.0,1.2790922602582013,1.9642004815593912,1.4849436317585498,2.1094372287418257,1.74173282797989,2.3140643499145064,0.8558343394700769,0.5778284678310682
0.2475,3.15625,2.0,1.3802502853489824,1.3859274657264224,1.4639866057564315,1.4900116371596506,1.6903922532311664,1.695229588009923,0.41300278666226575,0.27988297700110354
0.2475,3.15625,4.0,1.1851998016615781,1.1852771368271795,1.2693644161106994,1.2694391044179176,1.4935991920606706,1.4936694628124854,0.21795230297486146,0.0783415234440959
0.2475,3.15625,6.0,1.1285928959023515,1.3154627478218943,1.213298899352957,1.4557291618789714,1.436856135411872,1.6534705805066876,0.2021262726072226,0.12948507460812977
0.2475,3.15625,8.0,1.0999685795444631,1.746729152923518,1.27437454896448,1.8904032925833425,1.5386867450532788,2.0928154386289624,0.6368004033115937,0.36941296407868157
0.2475,3.15625,10.0,1.1633191996962406,1.823185990033126,1.3458240923723452,1.9674360309084098,1.601583220506321,2.170334052578296,0.713833141636661,0.4408637688114639
0.2475,3.275,2.0,1.4683909362154206,1.4684692950004166,1.5523034540697898,1.5523791558237858,1.7796664916026035,1.779738138437771,0.5011434375287039,0.3624079163206387
0.2475,3.275,4.0,1.2322847802394554,1.232361846162345,1.3164004867087182,1.3164748309960572,1.5411879825114179,1.5412583718013229,0.26503728155273876,0.12557805419889354
0.2475,3.275,6.0,1.1509492529739083,1.2357955657826274,1.235426899867041,1.3752624225399352,1.459244776375635,1.5719950631190893,0.1837017542871916,0.10036233457204685
0.2475,3.275,8.0,1.0877966228042646,1.6643521912805948,1.2164482000061465,1.8073308568475512,1.4841037145136822,2.0087944589938354,0.5537279675758024,0.30705434520335323
0.2475,3.275,10.0,1.0905127509302464,1.734788088310654,1.2585325352319015,1.8783584137376619,1.5139383859662634,2.080381323665541,0.6247555244659131,0.35500192076938547
0.2475,3.39375,2.0,1.5612850510684497,1.5613632080415143,1.6455306564553658,1.6456061588517201,1.8739359824952808,1.8740074389411867,0.5940375523817331,0.455871420437927
0.2475,3.39375,4.0,1.286467934196306,1.286544821801886,1.3706829687616304,1.370757137087588,1.5961137955478617,1.596184017951697,0.31922043550958923,0.18004178368683563
0.2475,3.39375,6.0,1.1827204624829095,1.2121992437868014,1.2671211720172706,1.3382735418495426,1.4912911132286562,1.5330768376431243,0.21547296379619285,0.09969706629705823
0.2475,3.39375,8.0,1.1130632244269774,1.6250558006588962,1.2099923345607442,1.7674590845614107,1.4697955204226534,1.96800720614087,0.5138561952896619,0.2878121995909328
0.2475,3.39375,10.0,1.0290066925640278,1.691269983289947,1.2147230885774105,1.8342225289085208,1.4717734644790392,2.03535118587567,0.580619639636772,0.30830782841144333
0.2475,3.5125,2.0,1.6550484910668404,1.6551265750773323,1.739766728752617,1.739842157373097,1.969253808900125,1.9693251941796939,0.6878009923801237,0.5503104970206252
0.2475,3.5125,4.0,1.3438551176203062,1.343931963601401,1.4283108965213605,1.4283849158294026,1.654410217449328,1.6544803987844539,0.3766076189335895,0.2378122560967162
0.2475,3.5125,6.0,1.219991344298299,1.230180278281784,1.3044558562175617,1.3423111007935151,1.5290496003914091,1.5380109882399584,0.25274384561158236,0.12291653249942867
0.2475,3.5125,8.0,1.1464532335432263,1.6197455724196321,1.2346498614076558,1.7620995871783125,1.4839542030146107,1.962163140634068,0.5084966979065637,0.2970942708285917
0.2475,3.5125,10.0,1.0117303605548529,1.6833546281717562,1.2078802699818878,1.826234705516639,1.469077069046313,2.0268599625310104,0.5726318162448902,0.29977283709608404
0.2475,3.63125,2.0,1.7457971173693625,1.7458752207967048,1.8311101868009962,1.8311856319984205,2.0616730538080623,2.0617444538029726,0.7785496186826458,0.6418142818917607
0.2475,3.63125,4.0,1.4005783040328956,1.4006551262744344,1.4853810643177048,1.4854551381644971,1.7121303312067404,1.7122005639492721,0.43333080534617896,0.29498342578659825
0.2475,3.63125,6.0,1.2588775395905893,1.262703178003181,1.3435293307665401,1.368028630508582,1.5685742982175108,1.5711973342181291,0.2916300409038727,0.15773505634642954
0.2475,3.63125,8.0,1.1837440222041886,1.6401695707446093,1.270181484476507,1.7826850783204926,1.5154345834463945,1.9827157945373466,0.5290821890487438,0.3247384267505972
0.2475,3.63125,10.0,1.0488555105751431,1.7027784161734647,1.2306823202017578,1.8458095928529967,1.495076111109218,2.0463341775338204,0.5922067035812479,0.32383935920340756
0.2475,3.75,2.0,1.8296467911347856,1.8297249698884706,1.915659546439962,1.9157350633381947,2.14724680021002,2.1473182674607054,0.8623992924480689,0.7264719108743639
0.2475,3.75,4.0,1.4527475481484469,1.4528244925141025,1.5379926666360026,1.538066963284479,1.7653272198110275,1.7653975630958347,0.4855000494617302,0.34764274671065637
0.2475,3.75,6.0,1.295494689530294,1.2986873645651404,1.3804399739628317,1.4034016748492892,1.6059065778756658,1.6083857404042783,0.32824719084357723,0.19430267466025739
0.2475,3.75,8.0,1.2210512315803776,1.6783200840713555,1.3079224769557174,1.821063959125269,1.5533797964114282,2.0213141649726154,0.5674610698535203,0.3627586233151347
0.2475,3.75,10.0,1.098443555594573,1.7415934872954162,1.2715126895237872,1.8848947193524783,1.537632073300543,2.0855446603773324,0.6312918300807295,0.36552020203636254
0.2475,3.86875,2.0,1.9027323052591585,1.902810591747899,1.9895133235089686,1.989588932002925,2.222028131096924,2.222099684802573,0.9354848065724418,0.8003788325320821
0.2475,3.86875,4.0,1.4964779220141133,1.4965550157094005,1.5822447297026434,1.5823190805621357,1.8100539662531148,1.810124445873822,0.5292304233273967,0.39187919781487907
0.2475,3.86875,6.0,1.325958435287927,1.3323257961876989,1.4112881030924345,1.4412273949247745,1.6371139770381191,1.642281427771368,0.35871093660121034,0.2272825268460611
0.2475,3.86875,8.0,1.2544905028423086,1.7259388530323834,1.3434237032779832,1.8690768102830324,1.5922661774275018,2.0696775049401444,0.6154739210112836,0.4047289297628997
0.2475,3.86875,10.0,1.15027130299788,1.7914494759748782,1.3212414366126146,1.9351763275292566,1.5882920495851163,2.1361724294476256,0.6815734382575078,0.416017174820236
0.2475,3.9875,2.0,1.9612597331199622,1.961338097579387,2.048835620523334,2.048911181264466,2.2820701294597017,2.282141755478259,0.9940122344332455,0.8596760906998592
0.2475,3.9875,4.0,1.5278850668004096,1.5279623005625729,1.614279918816525,1.6143544057389698,1.8423636535239305,1.8424342619329173,0.5606375681136929,0.42379660569156163
0.2475,3.9875,6.0,1.346432144796206,1.360149413491614,1.4321999272646646,1.4762344796766593,1.6582442114660318,1.6725456726982555,0.3791846461094893,0.25321764602791264
0.2475,3.9875,8.0,1.2802110081808113,1.774863741691179,1.3738052333402602,1.9184161795101224,1.6283990734810652,2.1195358156214197,0.6648132902383737,0.4447885130998171
0.2475,3.9875,10.0,1.1982905988448191,1.8441999551131827,1.3719853888679634,1.9883684014276322,1.6395244105397198,2.189914775224096,0.7347655121558834,0.4676305927985764
0.2475,4.10625,2.0,2.001396743730179,2.001475113822593,2.0898596759021135,2.0899352630910126,2.32342587828928,2.3234975291374416,1.0341492450434622,0.9005150384577774
0.2475,4.10625,4.0,1.5431492094358545,1.5432266801994259,1.63016189568616,1.6302364755561025,1.8583727003233188,1.8584429490028425,0.5759017107491379,0.43951498949629153
0.2475,4.10625,6.0,1.3530614393412461,1.3785101415316416,1.4392541641817276,1.5037438390980769,1.6653503090346444,1.6995509385580865,0.38581394065452945,0.2688284764199113
0.2475,4.10625,8.0,1.2943772474543989,1.816981345400206,1.3950725945352724,1.9609083579434181,1.6578947649809972,2.162619098197929,0.7073054686716693,0.47689223921437773
0.2475,4.10625,10.0,1.2381243622404885,1.891740779777956,1.4167779747730092,2.036295034565545,1.684444324864162,2.2385032771516546,0.7826921452937963,0.51323096335781
0.2475,4.225,2.0,2.019157668475467,2.0192361199382782,2.1085332677323447,2.108608796125527,2.342148460576586,2.3422200554298067,1.05191016978875,0.9189007325086758
0.2475,4.225,4.0,1.538422548713593,1.5385000323504263,1.6259890339963252,1.626063628526732,1.854120818729285,1.8541908205831927,0.5711750500268763,0.43513115161226645
0.2475,4.225,6.0,1.3419758267848358,1.3852725756702111,1.4285491875284004,1.5186037142544733,1.6546144319053924,1.715572990012994,0.3747283280981192,0.2696814588217253
0.2475,4.225,8.0,1.293125471190927,1.8443238768219756,1.4056966468553038,1.9885423640630542,1.6737622652693331,2.190688937036658,0.7349394747913054,0.494939931335216
0.2475,4.225,10.0,1.2654869445695658,1.92600541896935,1.4487186620611834,2.0708796926108404,1.7164223170372561,2.273739324576658,0.8172768033390916,0.5457920644331498
0.2475,4.34375,2.0,2.010948849627879,2.0110270571513613,2.1009547696988053,2.101030118881207,2.3345958872207775,2.334666711854713,1.0437013509411623,0.9111205702014646
